41, 3, 32, 0, 1
32, 1, 53, 0, 3
53, 3, 54, 0, 3
54, 1, 63, 0, 5
63, 3, 54, 0, 1
54, 1, 74, 0, 5
74, 1, 83, 0, 2
83, 3, 85, 0, 5
85, 1, 85, 0, 1
85, 1, 95, 0, 5
95, 3, 86, 0, 1
86, 1, 95, 0, 2
95, 3, 96, 0, 2
96, 3, 88, 0, 1
88, 1, 88, 0, 1
88, 1, 97, 0, 2
97, 3, 97, 10, 2
41, 3, 32, 0, 1
32, 1, 42, 0, 1
42, 1, 63, 0, 3
63, 3, 62, 0, 2
62, 3, 64, 0, 5
64, 1, 75, 0, 3
75, 1, 84, 0, 5
84, 1, 84, 0, 1
84, 1, 95, 0, 3
95, 3, 95, 0, 4
95, 3, 96, 0, 4
96, 3, 98, 0, 3
98, 3, 98, 0, 4
98, 3, 98, 10, 4
41, 3, 52, 0, 4
52, 3, 33, 0, 1
33, 1, 43, 0, 1
43, 1, 62, 0, 2
62, 3, 54, 0, 1
54, 1, 75, 0, 3
75, 1, 85, 0, 3
85, 1, 84, 0, 1
84, 1, 94, 0, 5
94, 3, 95, 0, 0
95, 3, 97, 0, 3
97, 3, 96, 0, 2
96, 3, 88, 0, 1
88, 1, 98, 0, 4
98, 3, 98, 10, 4
41, 3, 43, 0, 3
43, 1, 53, 0, 3
53, 3, 53, 0, 5
53, 3, 64, 0, 4
64, 1, 65, 0, 3
65, 3, 55, 0, 1
55, 1, 65, 0, 1
65, 3, 86, 0, 4
86, 1, 76, 0, 1
76, 3, 86, 0, 2
86, 1, 98, 0, 3
98, 3, 88, 0, 1
88, 1, 98, 0, 4
98, 3, 98, 10, 4
41, 3, 41, 0, 2
41, 3, 43, 0, 5
43, 1, 43, 0, 1
43, 1, 73, 0, 4
73, 3, 63, 0, 2
63, 3, 55, 0, 1
55, 1, 76, 0, 3
76, 3, 75, 0, 2
75, 1, 86, 0, 5
86, 1, 86, 0, 1
86, 1, 96, 0, 5
96, 3, 97, 0, 0
97, 3, 99, 0, 3
41, 3, 32, 0, 1
32, 1, 42, 0, 1
42, 1, 72, 0, 4
72, 3, 53, 0, 1
53, 3, 63, 0, 2
63, 3, 55, 0, 1
55, 1, 85, 0, 4
85, 1, 86, 0, 3
86, 1, 94, 0, 2
94, 3, 86, 0, 1
86, 1, 97, 0, 3
97, 3, 96, 0, 2
96, 3, 97, 0, 2
97, 3, 97, 10, 2
