41, 3, 42, 0, 0
42, 1, 52, 0, 0
52, 3, 53, 0, 0
53, 3, 54, 0, 0
54, 1, 64, 0, 0
64, 1, 73, 0, 2
73, 3, 85, 0, 4
85, 1, 86, 0, 3
86, 1, 95, 0, 5
95, 3, 96, 0, 4
96, 3, 87, 0, 1
87, 1, 97, 0, 4
97, 3, 88, 0, 1
88, 1, 98, 0, 4
98, 3, 98, 10, 4
41, 3, 42, 0, 0
42, 1, 52, 0, 0
52, 3, 53, 0, 0
53, 3, 54, 0, 0
54, 1, 64, 0, 0
64, 1, 74, 0, 0
74, 1, 94, 0, 4
94, 3, 95, 0, 4
95, 3, 76, 0, 1
76, 3, 86, 0, 2
86, 1, 98, 0, 3
98, 3, 98, 0, 4
98, 3, 98, 10, 4
41, 3, 42, 0, 0
42, 1, 52, 0, 0
52, 3, 53, 0, 0
53, 3, 54, 0, 0
54, 1, 64, 0, 0
64, 1, 75, 0, 3
75, 1, 74, 0, 1
74, 1, 84, 0, 1
84, 1, 94, 0, 4
94, 3, 96, 0, 3
96, 3, 95, 0, 2
95, 3, 87, 0, 1
87, 1, 96, 0, 2
96, 3, 98, 0, 4
98, 3, 98, 10, 4
41, 3, 42, 0, 0
42, 1, 52, 0, 0
52, 3, 53, 0, 0
53, 3, 54, 0, 0
54, 1, 64, 0, 0
64, 1, 75, 0, 3
75, 1, 84, 0, 5
84, 1, 93, 0, 2
93, 3, 95, 0, 5
95, 3, 95, 0, 2
95, 3, 96, 0, 2
96, 3, 98, 0, 4
98, 3, 98, 10, 4
41, 3, 42, 0, 0
42, 1, 52, 0, 0
52, 3, 53, 0, 0
53, 3, 54, 0, 0
54, 1, 64, 0, 0
64, 1, 64, 0, 1
64, 1, 94, 0, 4
94, 3, 75, 0, 1
75, 1, 95, 0, 5
95, 3, 95, 0, 2
95, 3, 98, 0, 3
98, 3, 99, 0, 3
41, 3, 42, 0, 0
42, 1, 52, 0, 0
52, 3, 53, 0, 0
53, 3, 54, 0, 0
54, 1, 64, 0, 0
64, 1, 64, 0, 1
