41, 3, 32, 0, 3
32, 1, 62, 0, 4
62, 3, 63, 0, 4
63, 3, 55, 0, 1
55, 1, 74, 0, 4
74, 3, 64, 0, 2
64, 3, 66, 0, 5
66, 1, 76, 0, 0
76, 3, 67, 0, 3
67, 1, 86, 0, 2
86, 3, 88, 0, 5
88, 1, 98, 0, 0
98, 3, 98, 10, 0
41, 3, 43, 0, 1
43, 1, 42, 0, 3
42, 3, 43, 0, 3
43, 1, 53, 0, 3
53, 3, 74, 0, 4
74, 3, 65, 0, 5
65, 1, 85, 0, 4
85, 3, 77, 0, 1
77, 1, 87, 0, 1
87, 3, 88, 0, 1
88, 1, 97, 0, 5
97, 3, 97, 0, 2
97, 3, 97, 10, 2
41, 3, 41, 0, 2
41, 3, 43, 0, 5
43, 1, 63, 0, 4
63, 3, 44, 0, 3
44, 1, 54, 0, 3
54, 3, 55, 0, 3
55, 1, 76, 0, 1
76, 3, 66, 0, 3
66, 1, 85, 0, 2
85, 3, 87, 0, 5
87, 3, 87, 0, 2
87, 3, 89, 0, 1
89, 1, 89, 10, 1
41, 3, 42, 0, 0
42, 3, 44, 0, 1
44, 1, 52, 0, 2
52, 3, 53, 0, 2
53, 3, 56, 0, 1
56, 1, 64, 0, 2
64, 3, 65, 0, 2
65, 1, 66, 0, 3
66, 1, 86, 0, 5
86, 3, 86, 0, 2
86, 3, 78, 0, 3
78, 3, 89, 0, 5
89, 1, 89, 10, 5
41, 3, 52, 0, 4
52, 3, 44, 0, 1
44, 1, 63, 0, 4
63, 3, 54, 0, 5
54, 3, 55, 0, 0
55, 1, 75, 0, 4
75, 3, 65, 0, 2
65, 1, 66, 0, 3
66, 1, 86, 0, 5
86, 3, 87, 0, 0
87, 3, 88, 0, 0
88, 1, 98, 0, 4
98, 3, 98, 10, 4
41, 3, 52, 0, 4
52, 3, 43, 0, 5
43, 1, 54, 0, 1
54, 3, 53, 0, 2
53, 3, 65, 0, 4
65, 1, 64, 0, 2
64, 3, 66, 0, 5
66, 1, 76, 0, 0
76, 3, 87, 0, 4
87, 3, 79, 0, 1
79, 1, 78, 0, 3
78, 3, 99, 0, 4
41, 3, 52, 0, 4
52, 3, 44, 0, 1
44, 1, 63, 0, 4
63, 3, 64, 0, 4
64, 3, 56, 0, 1
56, 1, 64, 0, 2
64, 3, 65, 0, 2
65, 1, 76, 0, 5
76, 3, 77, 0, 0
77, 1, 77, 0, 3
77, 1, 97, 0, 4
97, 3, 99, 0, 1
41, 3, 32, 0, 3
32, 1, 62, 0, 4
62, 3, 54, 0, 1
54, 3, 54, 0, 5
54, 3, 65, 0, 4
65, 1, 55, 0, 3
55, 1, 76, 0, 1
76, 3, 77, 0, 1
77, 1, 87, 0, 1
87, 3, 87, 0, 5
87, 3, 78, 0, 3
78, 3, 88, 0, 2
88, 1, 88, 10, 2
41, 3, 52, 0, 4
52, 3, 44, 0, 1
44, 1, 43, 0, 3
43, 1, 53, 0, 3
53, 3, 74, 0, 4
74, 3, 75, 0, 4
75, 3, 76, 0, 4
76, 3, 57, 0, 3
57, 1, 87, 0, 4
87, 3, 78, 0, 5
78, 3, 69, 0, 3
69, 3, 69, 0, 3
69, 3, 79, 0, 1
79, 1, 99, 0, 4
41, 3, 52, 0, 4
52, 3, 53, 0, 4
53, 3, 43, 0, 2
43, 1, 44, 0, 3
44, 1, 54, 0, 3
54, 3, 65, 0, 5
65, 1, 74, 0, 2
74, 3, 66, 0, 3
66, 1, 87, 0, 1
87, 3, 88, 0, 1
88, 1, 96, 0, 2
96, 3, 98, 0, 5
98, 3, 98, 10, 5
41, 3, 52, 0, 4
52, 3, 44, 0, 1
44, 1, 43, 0, 3
43, 1, 53, 0, 3
53, 3, 64, 0, 5
64, 3, 65, 0, 0
65, 1, 85, 0, 4
85, 3, 76, 0, 5
76, 3, 78, 0, 1
78, 3, 79, 0, 1
79, 1, 88, 0, 5
88, 1, 88, 0, 3
88, 1, 97, 0, 2
97, 3, 97, 10, 2
41, 3, 41, 0, 2
41, 3, 53, 0, 4
53, 3, 44, 0, 5
44, 1, 44, 0, 3
44, 1, 54, 0, 3
54, 3, 66, 0, 1
66, 1, 65, 0, 3
65, 1, 84, 0, 2
84, 3, 87, 0, 1
87, 3, 97, 0, 4
97, 3, 98, 0, 4
98, 3, 89, 0, 1
89, 1, 89, 10, 1
41, 3, 42, 0, 0
42, 3, 44, 0, 1
44, 1, 53, 0, 5
53, 3, 53, 0, 2
53, 3, 65, 0, 4
65, 1, 55, 0, 3
55, 1, 65, 0, 3
65, 1, 85, 0, 5
85, 3, 76, 0, 3
76, 3, 87, 0, 5
87, 3, 88, 0, 0
88, 1, 99, 0, 1
41, 3, 52, 0, 4
52, 3, 42, 0, 2
42, 3, 44, 0, 5
44, 1, 55, 0, 1
