0.020, 0.049, -0.024, -0.015, 0, 0.021, -0.145, -0.024, 0.270, 1.0
0.021, -0.145, -0.024, 0.270, 1, 0.019, 0.050, -0.019, -0.030, 1.0
0.019, 0.050, -0.019, -0.030, 0, 0.020, -0.145, -0.020, 0.256, 1.0
0.020, -0.145, -0.020, 0.256, 1, 0.017, 0.051, -0.014, -0.042, 1.0
0.017, 0.051, -0.014, -0.042, 0, 0.018, -0.144, -0.015, 0.246, 1.0
0.018, -0.144, -0.015, 0.246, 1, 0.015, 0.051, -0.010, -0.052, 1.0
0.015, 0.051, -0.010, -0.052, 0, 0.016, -0.144, -0.011, 0.238, 1.0
0.016, -0.144, -0.011, 0.238, 1, 0.013, 0.051, -0.007, -0.058, 1.0
0.013, 0.051, -0.007, -0.058, 0, 0.014, -0.144, -0.008, 0.232, 1.0
0.014, -0.144, -0.008, 0.232, 1, 0.011, 0.052, -0.003, -0.063, 1.0
0.011, 0.052, -0.003, -0.063, 0, 0.012, -0.143, -0.004, 0.229, 1.0
0.012, -0.143, -0.004, 0.229, 1, 0.009, 0.052, 0.000, -0.065, 1.0
0.009, 0.052, 0.000, -0.065, 0, 0.010, -0.143, -0.001, 0.227, 1.0
0.010, -0.143, -0.001, 0.227, 1, 0.007, 0.052, 0.003, -0.066, 1.0
0.007, 0.052, 0.003, -0.066, 0, 0.008, -0.143, 0.002, 0.228, 1.0
0.008, -0.143, 0.002, 0.228, 1, 0.006, 0.052, 0.007, -0.064, 1.0
0.006, 0.052, 0.007, -0.064, 0, 0.007, -0.144, 0.005, 0.231, 1.0
0.007, -0.144, 0.005, 0.231, 1, 0.004, 0.052, 0.010, -0.060, 1.0
0.004, 0.052, 0.010, -0.060, 0, 0.005, -0.144, 0.009, 0.236, 1.0
0.005, -0.144, 0.009, 0.236, 1, 0.002, 0.051, 0.014, -0.054, 1.0
0.002, 0.051, 0.014, -0.054, 0, 0.003, -0.144, 0.012, 0.243, 1.0
0.003, -0.144, 0.012, 0.243, 1, 0.000, 0.051, 0.017, -0.046, 1.0
0.000, 0.051, 0.017, -0.046, 0, 0.001, -0.144, 0.016, 0.252, 1.0
0.001, -0.144, 0.016, 0.252, 1, -0.002, 0.050, 0.021, -0.035, 1.0
-0.002, 0.050, 0.021, -0.035, 0, -0.001, -0.145, 0.021, 0.264, 1.0
-0.001, -0.145, 0.021, 0.264, 1, -0.004, 0.050, 0.026, -0.022, 1.0
-0.004, 0.050, 0.026, -0.022, 1, -0.003, 0.245, 0.026, -0.306, 1.0
-0.003, 0.245, 0.026, -0.306, 0, 0.002, 0.049, 0.019, -0.006, 1.0
0.002, 0.049, 0.019, -0.006, 1, 0.003, 0.244, 0.019, -0.292, 1.0
0.003, 0.244, 0.019, -0.292, 0, 0.008, 0.049, 0.013, 0.007, 1.0
0.008, 0.049, 0.013, 0.007, 1, 0.009, 0.243, 0.014, -0.282, 1.0
0.009, 0.243, 0.014, -0.282, 0, 0.014, 0.048, 0.008, 0.015, 1.0
0.014, 0.048, 0.008, 0.015, 1, 0.015, 0.243, 0.008, -0.275, 1.0
0.015, 0.243, 0.008, -0.275, 0, 0.020, 0.048, 0.003, 0.020, 1.0
0.020, 0.048, 0.003, 0.020, 1, 0.021, 0.243, 0.003, -0.272, 1.0
0.021, 0.243, 0.003, -0.272, 0, 0.026, 0.048, -0.002, 0.022, 1.0
0.026, 0.048, -0.002, 0.022, 0, 0.026, -0.147, -0.002, 0.314, 1.0
0.026, -0.147, -0.002, 0.314, 1, 0.024, 0.048, 0.004, 0.021, 1.0
0.024, 0.048, 0.004, 0.021, 1, 0.024, 0.243, 0.005, -0.270, 1.0
0.024, 0.243, 0.005, -0.270, 0, 0.029, 0.048, -0.001, 0.024, 1.0
0.029, 0.048, -0.001, 0.024, 1, 0.030, 0.243, -0.000, -0.269, 1.0
0.030, 0.243, -0.000, -0.269, 0, 0.035, 0.048, -0.005, 0.024, 1.0
0.035, 0.048, -0.005, 0.024, 0, 0.036, -0.147, -0.005, 0.315, 1.0
0.036, -0.147, -0.005, 0.315, 1, 0.033, 0.048, 0.001, 0.020, 1.0
0.033, 0.048, 0.001, 0.020, 1, 0.034, 0.243, 0.002, -0.272, 1.0
0.034, 0.243, 0.002, -0.272, 0, 0.039, 0.048, -0.004, 0.021, 1.0
