-0.001, -0.034, -0.028, 0.007, 0, 0.050, -0.124, -0.369, 0.243, 0, 3
-0.021, 0.026, 0.048, 0.008, 1, -0.264, 0.166, 0.295, 0.354, 0, 5
0.046, 0.028, -0.035, 0.039, 0, 0.099, -0.061, -0.374, 0.273, 0, 3
-0.001, -0.012, -0.025, 0.035, 1, 0.051, 0.288, -0.365, -0.312, 0, 3
-0.044, 0.025, 0.044, -0.014, 1, -0.287, 0.165, 0.291, 0.331, 0, 5
-0.014, -0.046, -0.011, -0.005, 1, 0.037, 0.254, -0.351, -0.348, 0, 3
0.045, 0.045, 0.022, -0.019, 1, 0.098, 0.345, -0.319, -0.352, 0, 3
-0.035, -0.024, 0.008, 0.021, 1, 0.017, 0.276, -0.332, -0.317, 0, 3
0.026, 0.002, 0.040, 0.013, 1, -0.217, 0.143, 0.287, 0.356, 0, 5
-0.008, 0.040, 0.017, 0.048, 1, 0.045, 0.340, -0.323, -0.287, 0, 3
-0.010, 0.005, -0.006, -0.007, 1, 0.042, 0.306, -0.347, -0.349, 0, 3
-0.031, 0.040, -0.031, -0.017, 0, 0.022, -0.050, -0.372, 0.218, 0, 3
0.009, 0.047, 0.016, -0.004, 1, 0.062, 0.347, -0.325, -0.339, 0, 3
-0.022, 0.024, -0.017, -0.042, 0, 0.030, -0.066, -0.359, 0.198, 0, 3
0.033, 0.016, 0.000, -0.013, 0, -0.211, -0.233, 0.247, 0.902, 0, 5
-0.029, -0.026, 0.029, 0.035, 1, -0.273, 0.115, 0.277, 0.375, 0, 5
0.048, 0.027, -0.025, 0.035, 0, 0.101, -0.063, -0.365, 0.273, 0, 3
0.046, 0.012, 0.010, 0.001, 1, 0.098, 0.312, -0.331, -0.336, 0, 3
-0.005, 0.040, 0.042, -0.003, 1, -0.248, 0.181, 0.289, 0.340, 0, 5
-0.049, -0.003, -0.049, 0.004, 0, 0.003, -0.093, -0.389, 0.234, 0, 3
-0.000, -0.031, 0.014, -0.011, 1, 0.051, 0.269, -0.327, -0.346, 0, 3
-0.021, -0.010, 0.005, 0.021, 1, 0.031, 0.289, -0.335, -0.317, 0, 3
0.015, -0.036, 0.036, 0.045, 1, -0.229, 0.105, 0.284, 0.387, 0, 5
0.022, -0.004, -0.031, -0.027, 0, 0.074, -0.093, -0.372, 0.209, 0, 3
-0.042, 0.029, 0.024, -0.007, 1, -0.286, 0.170, 0.271, 0.331, 0, 5
0.020, 0.032, 0.023, -0.017, 1, -0.223, 0.173, 0.270, 0.321, 0, 5
-0.038, -0.015, 0.049, 0.034, 1, -0.282, 0.125, 0.297, 0.380, 0, 5
0.046, -0.043, 0.048, 0.016, 1, -0.199, 0.098, 0.295, 0.362, 0, 5
0.045, -0.049, -0.016, -0.017, 0, 0.096, -0.139, -0.357, 0.223, 0, 3
0.005, 0.030, -0.020, 0.002, 0, 0.058, -0.060, -0.360, 0.241, 0, 3
-0.039, 0.023, -0.009, -0.033, 0, -0.283, -0.226, 0.238, 0.880, 0, 5
0.041, -0.050, 0.032, -0.013, 1, -0.204, 0.091, 0.279, 0.328, 0, 5
-0.017, -0.028, 0.028, -0.045, 1, -0.261, 0.113, 0.274, 0.295, 0, 5
0.014, 0.046, -0.036, 0.011, 0, 0.067, -0.043, -0.377, 0.244, 0, 3
-0.020, -0.044, -0.025, 0.005, 0, 0.031, -0.134, -0.365, 0.243, 0, 3
0.034, -0.006, -0.022, -0.030, 0, 0.086, -0.096, -0.363, 0.208, 0, 3
-0.021, -0.005, -0.044, -0.048, 0, 0.031, -0.095, -0.386, 0.183, 0, 3
-0.002, 0.025, -0.005, 0.034, 1, 0.051, 0.325, -0.345, -0.307, 0, 3
0.050, 0.015, 0.003, -0.030, 0, -0.194, -0.234, 0.249, 0.887, 0, 5
0.047, 0.044, -0.049, -0.008, 0, 0.100, -0.046, -0.390, 0.222, 0, 3
-0.006, -0.044, 0.009, -0.027, 1, 0.045, 0.256, -0.332, -0.364, 0, 3
-0.013, -0.016, -0.022, 0.040, 1, 0.039, 0.284, -0.362, -0.307, 0, 3
-0.032, -0.028, -0.044, -0.034, 0, 0.019, -0.118, -0.386, 0.197, 0, 3
0.031, 0.025, -0.035, -0.011, 0, 0.084, -0.065, -0.376, 0.223, 0, 3
0.025, -0.040, -0.035, -0.048, 0, 0.076, -0.130, -0.377, 0.186, 0, 3
-0.020, -0.040, -0.003, 0.033, 1, 0.031, 0.260, -0.343, -0.308, 0, 3
0.013, 0.042, -0.033, 0.010, 0, 0.065, -0.048, -0.374, 0.245, 0, 3
-0.003, 0.010, 0.003, -0.011, 1, 0.049, 0.310, -0.338, -0.350, 0, 3
0.041, 0.016, 0.022, -0.041, 0, -0.202, -0.233, 0.269, 0.881, 0, 5
0.043, -0.031, -0.021, 0.014, 0, 0.094, -0.121, -0.361, 0.253, 0, 3
-0.046, -0.014, -0.032, -0.019, 0, 0.006, -0.104, -0.373, 0.216, 0, 3
0.042, -0.010, 0.027, 0.048, 1, -0.202, 0.131, 0.275, 0.387, 0, 5
-0.023, -0.031, 0.002, -0.015, 1, 0.028, 0.269, -0.339, -0.355, 0, 3
-0.041, 0.027, 0.017, 0.032, 1, 0.012, 0.327, -0.323, -0.303, 0, 3
0.042, -0.035, -0.037, 0.033, 0, 0.094, -0.125, -0.377, 0.267, 0, 3
-0.040, -0.045, -0.026, -0.009, 0, 0.012, -0.135, -0.367, 0.228, 0, 3
0.010, 0.033, -0.044, 0.030, 0, 0.063, -0.056, -0.384, 0.262, 0, 3
-0.021, -0.024, -0.031, -0.017, 0, 0.030, -0.114, -0.372, 0.219, 0, 3
0.034, 0.050, -0.039, -0.006, 0, 0.087, -0.040, -0.380, 0.227, 0, 3
-0.007, -0.025, -0.013, 0.005, 1, 0.044, 0.275, -0.353, -0.339, 0, 3
-0.003, -0.000, 0.046, 0.005, 1, -0.247, 0.140, 0.293, 0.350, 0, 5
-0.048, 0.029, -0.001, 0.048, 1, 0.005, 0.329, -0.341, -0.292, 0, 3
-0.044, 0.001, 0.049, 0.043, 1, -0.288, 0.142, 0.297, 0.389, 0, 5
-0.020, 0.022, -0.038, -0.039, 0, 0.032, -0.068, -0.379, 0.194, 0, 3
-0.008, -0.024, 0.034, -0.041, 1, -0.252, 0.117, 0.280, 0.300, 0, 5
0.023, -0.018, 0.042, -0.042, 1, -0.221, 0.123, 0.289, 0.302, 0, 5
0.016, 0.016, 0.024, 0.043, 1, -0.228, 0.157, 0.272, 0.381, 0, 5
-0.028, 0.045, -0.027, 0.006, 0, 0.025, -0.045, -0.367, 0.243, 0, 3
-0.022, -0.019, -0.021, -0.019, 0, 0.029, -0.109, -0.362, 0.219, 0, 3
-0.007, -0.005, -0.016, 0.028, 1, 0.045, 0.295, -0.356, -0.317, 0, 3
0.048, 0.031, 0.042, 0.028, 1, -0.195, 0.172, 0.290, 0.372, 0, 5
-0.014, 0.007, 0.027, -0.017, 1, -0.258, 0.148, 0.274, 0.322, 0, 5
0.019, -0.015, 0.013, -0.012, 1, 0.071, 0.285, -0.328, -0.348, 0, 3
-0.031, -0.007, -0.043, -0.018, 0, 0.021, -0.097, -0.384, 0.214, 0, 3
0.039, 0.047, 0.040, -0.041, 1, -0.204, 0.187, 0.287, 0.302, 0, 5
-0.034, -0.016, 0.022, -0.002, 1, -0.278, 0.125, 0.269, 0.335, 0, 5
0.005, -0.045, 0.015, 0.024, 1, 0.056, 0.254, -0.325, -0.311, 0, 3
-0.004, 0.049, 0.020, -0.005, 1, 0.049, 0.348, -0.321, -0.339, 0, 3
-0.044, -0.001, 0.032, -0.035, 1, -0.288, 0.139, 0.279, 0.306, 0, 5
-0.033, 0.031, -0.049, -0.016, 0, 0.020, -0.059, -0.390, 0.214, 0, 3
0.000, 0.011, -0.018, -0.025, 0, 0.052, -0.079, -0.359, 0.215, 0, 3
0.011, 0.020, -0.030, 0.009, 0, 0.064, -0.070, -0.371, 0.244, 0, 3
-0.043, -0.021, 0.035, 0.049, 1, -0.287, 0.120, 0.283, 0.390, 0, 5
-0.039, 0.041, 0.048, -0.017, 1, -0.282, 0.182, 0.295, 0.329, 0, 5
0.010, -0.028, -0.037, -0.012, 0, 0.062, -0.118, -0.378, 0.221, 0, 3
-0.015, 0.002, 0.025, 0.007, 1, -0.258, 0.143, 0.272, 0.345, 0, 5
0.024, -0.033, -0.001, 0.033, 1, 0.075, 0.267, -0.341, -0.307, 0, 3
0.007, 0.047, -0.040, 0.030, 0, 0.060, -0.043, -0.380, 0.262, 0, 3
0.040, 0.043, -0.012, 0.036, 1, 0.093, 0.343, -0.352, -0.307, 0, 3
-0.016, -0.044, 0.031, 0.041, 1, -0.261, 0.097, 0.279, 0.381, 0, 5
-0.025, 0.033, -0.019, 0.029, 1, 0.028, 0.334, -0.359, -0.317, 0, 3
0.007, -0.010, 0.007, 0.013, 1, 0.059, 0.290, -0.334, -0.325, 0, 3
-0.050, -0.028, 0.035, 0.024, 1, -0.294, 0.112, 0.282, 0.365, 0, 5
-0.038, -0.025, -0.047, 0.047, 1, 0.014, 0.276, -0.387, -0.307, 0, 3
0.035, 0.047, -0.029, 0.045, 0, 0.088, -0.042, -0.369, 0.281, 0, 3
0.030, -0.037, 0.037, 0.043, 1, -0.215, 0.104, 0.285, 0.385, 0, 5
-0.050, 0.031, -0.013, -0.026, 1, 0.003, 0.331, -0.354, -0.370, 0, 3
-0.019, 0.035, 0.050, -0.044, 1, -0.262, 0.175, 0.296, 0.303, 0, 5
-0.038, 0.016, 0.014, 0.007, 1, 0.014, 0.316, -0.327, -0.329, 0, 3
-0.016, -0.028, 0.022, 0.002, 1, 0.036, 0.272, -0.319, -0.331, 0, 3
