-0.573, 0.000, 2, -0.577, 0.006, -1.0, 2
-0.577, 0.006, 2, -0.569, 0.003, -1.0, 0
-0.569, 0.003, 2, -0.570, 0.009, -1.0, 2
-0.570, 0.009, 2, -0.550, -0.005, -1.0, 3
-0.550, -0.005, 2, -0.553, 0.007, -1.0, 0
-0.553, 0.007, 2, -0.545, 0.008, -1.0, 0
-0.545, 0.008, 2, -0.536, 0.009, -1.0, 0
-0.536, 0.009, 2, -0.551, 0.035, -1.0, 6
-0.551, 0.035, 2, -0.495, -0.009, -1.0, 5
-0.495, -0.009, 0, -0.504, 0.011, -1.0, 1
-0.504, 0.011, 2, -0.493, 0.012, -1.0, 1
-0.493, 0.012, 2, -0.481, 0.013, -1.0, 1
-0.481, 0.013, 2, -0.475, 0.017, -1.0, 2
-0.475, 0.017, 2, -0.456, 0.014, -1.0, 1
-0.456, 0.014, 2, -0.468, 0.039, -1.0, 6
-0.468, 0.039, 2, -0.434, 0.019, -1.0, 2
-0.434, 0.019, 2, -0.430, 0.029, -1.0, 4
-0.430, 0.029, 1, -0.401, 0.014, -1.0, 1
-0.401, 0.014, 2, -0.393, 0.019, -1.0, 2
-0.393, 0.019, 1, -0.376, 0.013, -1.0, 0
-0.376, 0.013, 2, -0.353, 0.002, -1.0, 3
-0.353, 0.002, 0, -0.358, 0.015, -1.0, 2
-0.358, 0.015, 1, -0.324, -0.011, -1.0, 5
-0.324, -0.011, 0, -0.337, 0.007, -1.0, 0
-0.337, 0.007, 0, -0.313, -0.016, -1.0, 5
-0.313, -0.016, 1, -0.344, 0.018, -1.0, 4
-0.344, 0.018, 0, -0.334, 0.006, -1.0, 2
-0.334, 0.006, 0, -0.335, 0.003, -1.0, 2
-0.335, 0.003, 0, -0.339, 0.001, -1.0, 2
-0.339, 0.001, 0, -0.340, -0.005, -1.0, 1
-0.340, -0.005, 0, -0.374, 0.016, -1.0, 6
-0.374, 0.016, 1, -0.349, -0.020, -1.0, 3
-0.349, -0.020, 0, -0.376, -0.007, -1.0, 2
-0.376, -0.007, 0, -0.411, 0.011, -1.0, 6
-0.411, 0.011, 2, -0.415, 0.001, -1.0, 4
-0.415, 0.001, 2, -0.413, -0.013, -1.0, 1
-0.413, -0.013, 0, -0.430, -0.016, -1.0, 0
-0.430, -0.016, 0, -0.446, -0.017, -1.0, 1
-0.446, -0.017, 0, -0.492, 0.006, -1.0, 6
-0.492, 0.006, 2, -0.475, -0.029, -1.0, 3
-0.475, -0.029, 0, -0.510, -0.015, -1.0, 2
-0.510, -0.015, 0, -0.541, -0.006, -1.0, 4
-0.541, -0.006, 0, -0.563, -0.007, -1.0, 4
-0.563, -0.007, 0, -0.551, -0.043, -1.0, 5
-0.551, -0.043, 0, -0.619, 0.002, -1.0, 6
-0.619, 0.002, 2, -0.596, -0.042, -1.0, 5
-0.596, -0.042, 0, -0.654, -0.007, -1.0, 4
-0.654, -0.007, 2, -0.664, -0.015, -1.0, 2
-0.664, -0.015, 0, -0.678, -0.019, -1.0, 1
-0.678, -0.019, 0, -0.680, -0.040, -1.0, 5
-0.680, -0.040, 0, -0.745, 0.005, -1.0, 6
-0.745, 0.005, 2, -0.717, -0.038, -1.0, 5
-0.717, -0.038, 0, -0.735, -0.037, -1.0, 5
-0.735, -0.037, 0, -0.796, 0.008, -1.0, 6
-0.796, 0.008, 0, -0.802, -0.001, -1.0, 4
-0.802, -0.001, 0, -0.792, -0.025, -1.0, 3
-0.792, -0.025, 0, -0.796, -0.034, -1.0, 5
-0.796, -0.034, 0, -0.829, -0.012, -1.0, 1
-0.829, -0.012, 0, -0.822, -0.032, -1.0, 5
-0.822, -0.032, 0, -0.853, -0.011, -1.0, 0
-0.853, -0.011, 0, -0.888, 0.015, -1.0, 6
-0.888, 0.015, 2, -0.861, -0.017, -1.0, 3
-0.861, -0.017, 0, -0.866, -0.016, -1.0, 3
-0.866, -0.016, 0, -0.861, -0.025, -1.0, 5
-0.861, -0.025, 0, -0.875, -0.014, -1.0, 3
-0.875, -0.014, 0, -0.892, 0.003, -1.0, 2
-0.892, 0.003, 2, -0.876, -0.009, -1.0, 3
-0.876, -0.009, 0, -0.909, 0.027, -1.0, 6
-0.909, 0.027, 2, -0.904, 0.030, -1.0, 6
-0.904, 0.030, 2, -0.875, 0.014, -1.0, 2
-0.875, 0.014, 2, -0.839, -0.008, -1.0, 5
-0.839, -0.008, 0, -0.861, 0.028, -1.0, 4
-0.861, 0.028, 2, -0.830, 0.016, -1.0, 0
-0.830, 0.016, 2, -0.791, -0.001, -1.0, 5
-0.791, -0.001, 0, -0.816, 0.045, -1.0, 6
-0.816, 0.045, 0, -0.770, 0.022, -1.0, 1
-0.770, 0.022, 2, -0.728, 0.003, -1.0, 5
-0.728, 0.003, 2, -0.737, 0.041, -1.0, 4
-0.737, 0.041, 2, -0.684, 0.018, -1.0, 3
-0.684, 0.018, 2, -0.653, 0.020, -1.0, 3
-0.653, 0.020, 2, -0.656, 0.057, -1.0, 6
-0.656, 0.057, 0, -0.624, 0.057, -1.0, 6
-0.624, 0.057, 0, -0.592, 0.057, -1.0, 6
-0.592, 0.057, 1, -0.534, 0.033, -1.0, 1
-0.534, 0.033, 2, -0.517, 0.048, -1.0, 4
-0.517, 0.048, 2, -0.448, 0.014, -1.0, 5
-0.448, 0.014, 2, -0.433, 0.035, -1.0, 0
-0.433, 0.035, 2, -0.403, 0.040, -1.0, 2
-0.403, 0.040, 2, -0.353, 0.025, -1.0, 3
-0.353, 0.025, 1, -0.330, 0.034, -1.0, 0
-0.330, 0.034, 2, -0.286, 0.023, -1.0, 3
-0.286, 0.023, 0, -0.290, 0.056, -1.0, 6
-0.290, 0.056, 2, -0.215, 0.010, -1.0, 5
-0.215, 0.010, 0, -0.223, 0.042, -1.0, 4
-0.223, 0.042, 2, -0.182, 0.026, -1.0, 0
-0.182, 0.026, 0, -0.174, 0.038, -1.0, 4
-0.174, 0.038, 2, -0.127, 0.012, -1.0, 3
-0.127, 0.012, 0, -0.117, 0.020, -1.0, 1
-0.117, 0.020, 0, -0.108, 0.020, -1.0, 2
-0.108, 0.020, 1, -0.070, -0.007, -1.0, 5
-0.070, -0.007, 2, -0.069, 0.001, -1.0, 3
-0.069, 0.001, 2, -0.059, -0.000, -1.0, 3
-0.059, -0.000, 2, -0.065, 0.014, -1.0, 2
