-0.566, 0.000, 0, -0.572, 0.004, -1.0, 2
-0.572, 0.004, 2, -0.571, 0.006, -1.0, 2
-0.571, 0.006, 2, -0.569, 0.007, -1.0, 2
-0.569, 0.007, 2, -0.566, 0.008, -1.0, 2
-0.566, 0.008, 2, -0.561, 0.010, -1.0, 2
-0.561, 0.010, 2, -0.555, 0.011, -1.0, 2
-0.555, 0.011, 2, -0.548, 0.012, -1.0, 2
-0.548, 0.012, 2, -0.540, 0.013, -1.0, 2
-0.540, 0.013, 2, -0.531, 0.014, -1.0, 2
-0.531, 0.014, 2, -0.521, 0.015, -1.0, 2
-0.521, 0.015, 2, -0.510, 0.016, -1.0, 2
-0.510, 0.016, 2, -0.498, 0.017, -1.0, 2
-0.498, 0.017, 2, -0.485, 0.018, -1.0, 2
-0.485, 0.018, 2, -0.471, 0.018, -1.0, 2
-0.471, 0.018, 2, -0.457, 0.019, -1.0, 2
-0.457, 0.019, 2, -0.443, 0.020, -1.0, 2
-0.443, 0.020, 2, -0.428, 0.020, -1.0, 2
-0.428, 0.020, 2, -0.413, 0.020, -1.0, 2
-0.413, 0.020, 2, -0.397, 0.020, -1.0, 2
-0.397, 0.020, 2, -0.382, 0.020, -1.0, 2
-0.382, 0.020, 2, -0.367, 0.020, -1.0, 2
-0.367, 0.020, 2, -0.352, 0.020, -1.0, 2
-0.352, 0.020, 2, -0.337, 0.020, -1.0, 2
-0.337, 0.020, 2, -0.322, 0.019, -1.0, 2
-0.322, 0.019, 2, -0.308, 0.019, -1.0, 2
-0.308, 0.019, 2, -0.295, 0.018, -1.0, 2
-0.295, 0.018, 2, -0.282, 0.018, -1.0, 2
-0.282, 0.018, 2, -0.290, 0.037, -1.0, 6
-0.290, 0.037, 2, -0.278, 0.036, -1.0, 6
-0.278, 0.036, 2, -0.268, 0.036, -1.0, 6
-0.268, 0.036, 2, -0.258, 0.035, -1.0, 6
-0.258, 0.035, 2, -0.249, 0.034, -1.0, 6
-0.249, 0.034, 2, -0.241, 0.033, -1.0, 6
-0.241, 0.033, 2, -0.234, 0.032, -1.0, 6
-0.234, 0.032, 2, -0.228, 0.031, -1.0, 6
-0.228, 0.031, 2, -0.224, 0.030, -1.0, 6
-0.224, 0.030, 2, -0.220, 0.029, -1.0, 6
-0.220, 0.029, 0, -0.219, 0.026, -1.0, 6
-0.219, 0.026, 0, -0.222, 0.023, -1.0, 6
-0.222, 0.023, 0, -0.227, 0.020, -1.0, 6
-0.227, 0.020, 0, -0.236, 0.016, -1.0, 6
-0.236, 0.016, 0, -0.247, 0.013, -1.0, 6
-0.247, 0.013, 0, -0.262, 0.010, -1.0, 6
-0.262, 0.010, 2, -0.277, 0.010, -1.0, 6
-0.277, 0.010, 2, -0.293, 0.009, -1.0, 6
-0.293, 0.009, 2, -0.310, 0.008, -1.0, 6
-0.310, 0.008, 2, -0.328, 0.007, -1.0, 6
-0.328, 0.007, 2, -0.346, 0.007, -1.0, 6
-0.346, 0.007, 2, -0.365, 0.006, -1.0, 6
-0.365, 0.006, 2, -0.383, 0.006, -1.0, 6
-0.383, 0.006, 2, -0.403, 0.006, -1.0, 6
-0.403, 0.006, 2, -0.422, 0.006, -1.0, 6
-0.422, 0.006, 2, -0.441, 0.006, -1.0, 6
-0.441, 0.006, 2, -0.460, 0.006, -1.0, 6
-0.460, 0.006, 2, -0.478, 0.006, -1.0, 6
-0.478, 0.006, 2, -0.496, 0.007, -1.0, 6
-0.496, 0.007, 2, -0.514, 0.008, -1.0, 6
-0.514, 0.008, 2, -0.530, 0.008, -1.0, 6
-0.530, 0.008, 2, -0.546, 0.009, -1.0, 6
-0.546, 0.009, 2, -0.561, 0.010, -1.0, 6
-0.561, 0.010, 2, -0.575, 0.011, -1.0, 6
-0.575, 0.011, 2, -0.587, 0.012, -1.0, 6
-0.587, 0.012, 2, -0.579, -0.006, -1.0, 2
-0.579, -0.006, 0, -0.590, -0.007, -1.0, 2
-0.590, -0.007, 0, -0.603, -0.007, -1.0, 2
-0.603, -0.007, 0, -0.616, -0.008, -1.0, 2
-0.616, -0.008, 0, -0.629, -0.008, -1.0, 2
-0.629, -0.008, 0, -0.642, -0.008, -1.0, 2
-0.642, -0.008, 0, -0.656, -0.009, -1.0, 2
-0.656, -0.009, 0, -0.670, -0.009, -1.0, 2
-0.670, -0.009, 0, -0.684, -0.009, -1.0, 2
-0.684, -0.009, 0, -0.697, -0.009, -1.0, 2
-0.697, -0.009, 0, -0.711, -0.008, -1.0, 2
-0.711, -0.008, 0, -0.724, -0.008, -1.0, 2
-0.724, -0.008, 0, -0.736, -0.008, -1.0, 2
-0.736, -0.008, 0, -0.749, -0.007, -1.0, 2
-0.749, -0.007, 0, -0.760, -0.007, -1.0, 2
-0.760, -0.007, 2, -0.769, -0.004, -1.0, 2
-0.769, -0.004, 2, -0.776, -0.001, -1.0, 2
-0.776, -0.001, 2, -0.779, 0.001, -1.0, 2
-0.779, 0.001, 2, -0.781, 0.004, -1.0, 2
-0.781, 0.004, 2, -0.779, 0.007, -1.0, 2
-0.779, 0.007, 2, -0.774, 0.009, -1.0, 2
-0.774, 0.009, 2, -0.767, 0.012, -1.0, 2
-0.767, 0.012, 2, -0.758, 0.015, -1.0, 2
-0.758, 0.015, 2, -0.745, 0.017, -1.0, 2
-0.745, 0.017, 2, -0.731, 0.020, -1.0, 2
-0.731, 0.020, 2, -0.713, 0.022, -1.0, 2
-0.713, 0.022, 2, -0.694, 0.025, -1.0, 2
-0.694, 0.025, 2, -0.672, 0.027, -1.0, 2
-0.672, 0.027, 2, -0.648, 0.029, -1.0, 2
-0.648, 0.029, 2, -0.623, 0.031, -1.0, 2
-0.623, 0.031, 2, -0.595, 0.032, -1.0, 2
-0.595, 0.032, 2, -0.567, 0.034, -1.0, 2
-0.567, 0.034, 2, -0.536, 0.035, -1.0, 2
-0.536, 0.035, 2, -0.505, 0.036, -1.0, 2
-0.505, 0.036, 2, -0.473, 0.037, -1.0, 2
-0.473, 0.037, 2, -0.441, 0.038, -1.0, 2
-0.441, 0.038, 2, -0.428, 0.058, -1.0, 6
-0.428, 0.058, 2, -0.395, 0.058, -1.0, 6
-0.395, 0.058, 2, -0.362, 0.058, -1.0, 6
-0.362, 0.058, 2, -0.319, 0.048, -1.0, 4
-0.319, 0.048, 2, -0.287, 0.047, -1.0, 4
-0.287, 0.047, 2, -0.256, 0.046, -1.0, 4
-0.256, 0.046, 2, -0.225, 0.045, -1.0, 4
-0.225, 0.045, 2, -0.196, 0.044, -1.0, 4
-0.196, 0.044, 2, -0.167, 0.043, -1.0, 4
-0.167, 0.043, 2, -0.140, 0.042, -1.0, 4
-0.140, 0.042, 2, -0.114, 0.041, -1.0, 4
-0.114, 0.041, 2, -0.090, 0.039, -1.0, 4
-0.090, 0.039, 2, -0.067, 0.038, -1.0, 4
-0.067, 0.038, 2, -0.046, 0.036, -1.0, 4
-0.046, 0.036, 2, -0.026, 0.035, -1.0, 4
-0.026, 0.035, 2, 0.028, -0.002, -1.0, 5
0.028, -0.002, 0, 0.043, -0.005, -1.0, 5
0.043, -0.005, 0, 0.019, 0.026, -1.0, 4
0.019, 0.026, 2, 0.029, 0.025, -1.0, 4
0.029, 0.025, 2, 0.038, 0.024, -1.0, 4
0.038, 0.024, 2, 0.045, 0.022, -1.0, 4
0.045, 0.022, 2, 0.050, 0.021, -1.0, 4
0.050, 0.021, 2, 0.055, 0.019, -1.0, 4
0.055, 0.019, 0, 0.045, 0.026, -1.0, 6
0.045, 0.026, 2, 0.045, 0.024, -1.0, 6
0.045, 0.024, 2, 0.042, 0.023, -1.0, 6
0.042, 0.023, 2, 0.074, -0.014, -1.0, 3
0.074, -0.014, 0, 0.067, -0.017, -1.0, 3
0.067, -0.017, 1, 0.022, 0.015, -1.0, 6
0.022, 0.015, 0, 0.009, 0.012, -1.0, 6
0.009, 0.012, 0, -0.007, 0.008, -1.0, 6
-0.007, 0.008, 2, -0.025, 0.007, -1.0, 6
-0.025, 0.007, 0, -0.047, 0.003, -1.0, 6
-0.047, 0.003, 0, -0.072, -0.000, -1.0, 6
-0.072, -0.000, 0, -0.101, -0.003, -1.0, 6
-0.101, -0.003, 0, -0.132, -0.007, -1.0, 6
-0.132, -0.007, 0, -0.168, -0.010, -1.0, 6
-0.168, -0.010, 0, -0.206, -0.014, -1.0, 6
-0.206, -0.014, 0, -0.248, -0.017, -1.0, 6
-0.248, -0.017, 0, -0.293, -0.020, -1.0, 6
-0.293, -0.020, 0, -0.340, -0.022, -1.0, 6
-0.340, -0.022, 0, -0.390, -0.025, -1.0, 6
-0.390, -0.025, 0, -0.432, -0.037, -1.0, 4
-0.432, -0.037, 0, -0.486, -0.039, -1.0, 4
-0.486, -0.039, 0, -0.541, -0.040, -1.0, 4
-0.541, -0.040, 0, -0.597, -0.041, -1.0, 4
-0.597, -0.041, 0, -0.629, -0.067, -1.0, 3
-0.629, -0.067, 0, -0.686, -0.067, -1.0, 3
-0.686, -0.067, 0, -0.742, -0.067, -1.0, 3
-0.742, -0.067, 0, -0.799, -0.066, -1.0, 3
-0.799, -0.066, 2, -0.852, -0.063, -1.0, 3
-0.852, -0.063, 2, -0.902, -0.060, -1.0, 3
-0.902, -0.060, 2, -0.949, -0.057, -1.0, 3
-0.949, -0.057, 2, -0.992, -0.053, -1.0, 3
-0.992, -0.053, 0, -1.034, -0.052, -1.0, 3
-1.034, -0.052, 0, -1.074, -0.050, -1.0, 3
-1.074, -0.050, 0, -1.113, -0.049, -1.0, 3
-1.113, -0.049, 0, -1.151, -0.047, -1.0, 3
-1.151, -0.047, 0, -1.187, -0.046, -1.0, 3
-1.187, -0.046, 0, -1.205, 0.005, -1.0, 2
-1.205, 0.005, 0, -1.204, 0.006, -1.0, 2
-1.204, 0.006, 0, -1.201, 0.007, -1.0, 2
-1.201, 0.007, 0, -1.198, 0.009, -1.0, 2
-1.198, 0.009, 0, -1.193, 0.010, -1.0, 2
-1.193, 0.010, 0, -1.186, 0.011, -1.0, 2
-1.186, 0.011, 0, -1.179, 0.013, -1.0, 2
-1.179, 0.013, 0, -1.170, 0.014, -1.0, 2
-1.170, 0.014, 0, -1.159, 0.015, -1.0, 2
-1.159, 0.015, 1, -1.147, 0.018, -1.0, 2
-1.147, 0.018, 2, -1.131, 0.021, -1.0, 2
-1.131, 0.021, 2, -1.111, 0.024, -1.0, 2
-1.111, 0.024, 2, -1.088, 0.028, -1.0, 2
-1.088, 0.028, 2, -1.062, 0.031, -1.0, 2
-1.062, 0.031, 2, -1.032, 0.035, -1.0, 2
-1.032, 0.035, 2, -0.999, 0.038, -1.0, 2
-0.999, 0.038, 2, -0.962, 0.042, -1.0, 2
-0.962, 0.042, 2, -0.922, 0.045, -1.0, 2
-0.922, 0.045, 2, -0.878, 0.049, -1.0, 2
-0.878, 0.049, 2, -0.831, 0.052, -1.0, 2
-0.831, 0.052, 2, -0.781, 0.055, -1.0, 2
-0.781, 0.055, 2, -0.729, 0.057, -1.0, 2
-0.729, 0.057, 2, -0.674, 0.060, -1.0, 2
-0.674, 0.060, 2, -0.637, 0.082, -1.0, 6
-0.637, 0.082, 2, -0.579, 0.084, -1.0, 6
-0.579, 0.084, 1, -0.520, 0.084, -1.0, 6
-0.520, 0.084, 1, -0.451, 0.074, -1.0, 4
-0.451, 0.074, 1, -0.393, 0.073, -1.0, 4
-0.393, 0.073, 1, -0.336, 0.072, -1.0, 4
-0.336, 0.072, 1, -0.281, 0.070, -1.0, 4
-0.281, 0.070, 1, -0.227, 0.069, -1.0, 4
-0.227, 0.069, 1, -0.176, 0.067, -1.0, 4
-0.176, 0.067, 1, -0.126, 0.064, -1.0, 4
-0.126, 0.064, 1, -0.079, 0.062, -1.0, 4
-0.079, 0.062, 2, -0.043, 0.071, -1.0, 6
-0.043, 0.071, 1, -0.000, 0.068, -1.0, 6
-0.000, 0.068, 1, 0.041, 0.066, -1.0, 6
0.041, 0.066, 1, 0.079, 0.063, -1.0, 6
0.079, 0.063, 2, 0.116, 0.062, -1.0, 6
0.116, 0.062, 2, 0.151, 0.061, -1.0, 6
0.151, 0.061, 1, 0.185, 0.058, -1.0, 6
0.185, 0.058, 1, 0.216, 0.056, -1.0, 6
0.216, 0.056, 1, 0.245, 0.055, -1.0, 6
0.245, 0.055, 1, 0.273, 0.053, -1.0, 6
-0.553, 0.000, 2, -0.557, 0.006, -1.0, 2
-0.557, 0.006, 2, -0.555, 0.007, -1.0, 2
-0.555, 0.007, 2, -0.551, 0.009, -1.0, 2
-0.551, 0.009, 2, -0.546, 0.010, -1.0, 2
-0.546, 0.010, 2, -0.540, 0.011, -1.0, 2
-0.540, 0.011, 2, -0.533, 0.012, -1.0, 2
-0.533, 0.012, 2, -0.525, 0.013, -1.0, 2
-0.525, 0.013, 2, -0.516, 0.014, -1.0, 2
-0.516, 0.014, 2, -0.506, 0.015, -1.0, 2
