0.016, 0.047, -0.025, 0.050, 0, 0.069, -0.042, -0.365, 0.287, 0, 3
-0.033, 0.041, 0.020, 0.030, 1, 0.020, 0.340, -0.320, -0.304, 0, 3
0.018, 0.002, -0.017, -0.006, 0, 0.071, -0.088, -0.358, 0.233, 0, 3
-0.005, -0.043, -0.027, -0.023, 0, 0.046, -0.133, -0.368, 0.214, 0, 3
-0.034, 0.022, -0.041, 0.038, 0, 0.019, -0.067, -0.381, 0.270, 0, 3
-0.042, -0.035, 0.001, 0.025, 0, 0.010, -0.125, -0.339, 0.271, 0, 3
0.035, 0.021, -0.041, -0.030, 0, 0.087, -0.069, -0.382, 0.202, 0, 3
0.025, 0.048, 0.009, 0.004, 0, 0.078, -0.042, -0.332, 0.252, 0, 3
0.042, -0.038, 0.013, -0.005, 0, 0.093, -0.128, -0.328, 0.244, 0, 3
-0.037, 0.001, 0.023, 0.037, 1, 0.015, 0.301, -0.317, -0.295, 0, 3
0.016, -0.026, 0.026, -0.017, 0, 0.068, -0.117, -0.315, 0.236, 0, 3
-0.038, 0.038, 0.044, -0.028, 0, 0.015, -0.052, -0.297, 0.231, 0, 3
-0.029, -0.026, 0.031, 0.048, 1, 0.023, 0.274, -0.308, -0.282, 0, 3
0.030, 0.018, -0.039, 0.017, 0, 0.083, -0.071, -0.379, 0.250, 0, 3
0.003, -0.005, 0.021, 0.040, 0, 0.055, -0.096, -0.319, 0.292, 0, 3
-0.000, -0.047, -0.037, -0.007, 0, 0.051, -0.137, -0.378, 0.227, 0, 3
0.015, -0.026, -0.018, -0.004, 0, 0.066, -0.116, -0.359, 0.236, 0, 3
-0.042, 0.007, -0.023, -0.020, 0, 0.010, -0.083, -0.364, 0.218, 0, 3
-0.036, 0.009, -0.031, -0.020, 0, 0.016, -0.081, -0.372, 0.215, 0, 3
0.034, -0.029, -0.025, -0.040, 0, 0.085, -0.119, -0.367, 0.198, 0, 3
-0.046, -0.003, -0.042, -0.033, 0, 0.006, -0.092, -0.383, 0.199, 0, 3
-0.049, -0.036, 0.045, -0.009, 0, 0.003, -0.127, -0.296, 0.250, 0, 3
0.026, -0.039, 0.036, 0.023, 0, 0.078, -0.130, -0.304, 0.279, 0, 3
-0.006, 0.036, -0.002, -0.041, 0, 0.047, -0.054, -0.344, 0.204, 0, 3
0.042, -0.044, 0.020, 0.039, 0, 0.094, -0.134, -0.320, 0.291, 0, 3
-0.007, 0.007, 0.019, 0.020, 0, 0.045, -0.084, -0.322, 0.271, 0, 3
0.045, 0.015, -0.042, 0.005, 0, 0.097, -0.074, -0.383, 0.237, 0, 3
0.048, -0.028, 0.047, 0.047, 0, 0.100, -0.119, -0.293, 0.307, 0, 3
-0.021, 0.003, -0.034, -0.005, 0, 0.031, -0.086, -0.374, 0.229, 0, 3
0.005, 0.024, 0.004, 0.026, 0, 0.057, -0.067, -0.336, 0.273, 0, 3
0.016, 0.016, -0.036, -0.019, 0, 0.068, -0.074, -0.377, 0.215, 0, 3
-0.048, 0.004, 0.047, -0.039, 0, 0.004, -0.087, -0.295, 0.220, 0, 3
-0.022, -0.042, -0.037, 0.013, 0, 0.029, -0.131, -0.377, 0.247, 0, 3
-0.040, -0.035, -0.005, -0.038, 0, 0.012, -0.125, -0.346, 0.206, 0, 3
-0.047, 0.024, -0.042, -0.032, 0, 0.006, -0.065, -0.383, 0.199, 0, 3
-0.036, -0.012, 0.028, -0.024, 0, 0.016, -0.103, -0.313, 0.230, 0, 3
-0.041, 0.000, -0.017, 0.022, 0, 0.011, -0.090, -0.358, 0.262, 0, 3
0.046, -0.043, 0.046, 0.044, 0, 0.097, -0.134, -0.294, 0.303, 0, 3
-0.044, 0.049, 0.012, 0.034, 1, 0.009, 0.348, -0.328, -0.302, 0, 3
-0.039, -0.013, -0.011, -0.032, 0, 0.012, -0.103, -0.353, 0.210, 0, 3
-0.034, 0.018, -0.001, -0.046, 0, 0.018, -0.072, -0.342, 0.199, 0, 3
0.003, -0.019, 0.047, 0.031, 0, 0.055, -0.110, -0.293, 0.291, 0, 3
0.036, 0.036, 0.021, 0.002, 0, 0.089, -0.054, -0.320, 0.254, 0, 3
-0.026, -0.005, 0.044, 0.029, 1, 0.026, 0.294, -0.296, -0.297, 0, 3
-0.039, -0.037, 0.027, -0.004, 0, 0.013, -0.128, -0.314, 0.250, 0, 3
0.028, -0.007, -0.004, -0.021, 0, 0.080, -0.097, -0.345, 0.223, 0, 3
0.028, -0.017, 0.011, 0.010, 0, 0.080, -0.107, -0.330, 0.259, 0, 3
-0.033, -0.007, 0.035, -0.007, 0, 0.019, -0.098, -0.305, 0.250, 0, 3
-0.010, 0.018, -0.033, -0.000, 0, 0.042, -0.072, -0.374, 0.234, 0, 3
0.033, -0.032, -0.043, -0.012, 0, 0.084, -0.122, -0.384, 0.219, 0, 3
0.008, -0.005, 0.026, 0.033, 0, 0.060, -0.095, -0.314, 0.287, 0, 3
0.044, -0.015, 0.031, -0.013, 0, 0.096, -0.105, -0.310, 0.242, 0, 3
-0.028, -0.007, -0.040, -0.048, 0, 0.024, -0.097, -0.382, 0.185, 0, 3
-0.003, 0.007, 0.049, -0.014, 0, 0.049, -0.084, -0.292, 0.246, 0, 3
0.037, -0.012, -0.006, -0.007, 0, 0.088, -0.102, -0.347, 0.237, 0, 3
-0.036, 0.034, 0.034, -0.019, 0, 0.017, -0.057, -0.307, 0.237, 0, 3
0.004, -0.041, -0.032, -0.049, 0, 0.055, -0.131, -0.374, 0.186, 0, 3
-0.022, -0.018, -0.046, -0.036, 0, 0.030, -0.107, -0.388, 0.195, 0, 3
-0.049, -0.050, 0.017, 0.013, 0, 0.002, -0.140, -0.323, 0.264, 0, 3
0.021, -0.019, -0.007, 0.020, 0, 0.073, -0.109, -0.347, 0.263, 0, 3
-0.024, 0.031, 0.029, -0.043, 0, 0.029, -0.060, -0.312, 0.211, 0, 3
0.047, 0.035, 0.021, 0.041, 0, 0.099, -0.056, -0.319, 0.293, 0, 3
-0.049, 0.027, 0.034, -0.029, 0, 0.004, -0.064, -0.307, 0.227, 0, 3
-0.038, 0.039, 0.005, 0.041, 0, 0.015, -0.052, -0.335, 0.288, 0, 3
-0.015, -0.032, 0.028, -0.027, 0, 0.036, -0.123, -0.314, 0.226, 0, 3
0.012, -0.020, 0.047, 0.026, 0, 0.063, -0.111, -0.293, 0.286, 0, 3
-0.028, -0.017, 0.007, -0.006, 0, 0.023, -0.107, -0.333, 0.241, 0, 3
0.007, 0.045, -0.026, 0.043, 0, 0.060, -0.045, -0.366, 0.280, 0, 3
0.033, -0.041, -0.020, 0.034, 0, 0.085, -0.131, -0.360, 0.273, 0, 3
-0.021, -0.040, -0.044, 0.017, 0, 0.030, -0.130, -0.384, 0.249, 0, 3
0.011, -0.027, 0.027, 0.028, 0, 0.063, -0.118, -0.314, 0.281, 0, 3
-0.007, 0.008, -0.025, -0.042, 0, 0.046, -0.082, -0.366, 0.196, 0, 3
0.043, 0.016, 0.036, -0.023, 0, 0.095, -0.075, -0.305, 0.234, 0, 3
0.021, 0.000, -0.033, 0.019, 0, 0.073, -0.090, -0.373, 0.254, 0, 3
0.036, -0.024, 0.026, 0.043, 0, 0.088, -0.114, -0.314, 0.296, 0, 3
0.012, 0.005, 0.008, 0.007, 0, 0.064, -0.085, -0.332, 0.255, 0, 3
0.016, -0.026, -0.016, -0.029, 0, 0.067, -0.116, -0.357, 0.212, 0, 3
0.013, 0.004, 0.020, -0.004, 0, 0.066, -0.086, -0.321, 0.248, 0, 3
0.044, 0.029, -0.043, 0.032, 0, 0.097, -0.060, -0.383, 0.264, 0, 3
-0.009, -0.002, 0.021, 0.042, 0, 0.043, -0.093, -0.319, 0.294, 0, 3
-0.034, -0.042, -0.041, 0.046, 0, 0.017, -0.131, -0.381, 0.278, 0, 3
-0.048, -0.003, -0.026, -0.038, 0, 0.004, -0.093, -0.368, 0.199, 0, 3
-0.035, 0.049, 0.025, -0.014, 0, 0.019, -0.042, -0.316, 0.239, 0, 3
-0.023, 0.042, 0.027, 0.047, 1, 0.030, 0.341, -0.313, -0.284, 0, 3
-0.029, -0.022, 0.045, -0.044, 0, 0.023, -0.113, -0.297, 0.215, 0, 3
0.033, -0.022, 0.014, 0.025, 0, 0.085, -0.113, -0.326, 0.275, 0, 3
-0.030, -0.043, 0.006, -0.008, 0, 0.021, -0.133, -0.335, 0.239, 0, 3
0.035, 0.017, 0.011, -0.035, 0, 0.087, -0.073, -0.331, 0.214, 0, 3
0.036, 0.023, -0.036, 0.041, 0, 0.088, -0.067, -0.376, 0.275, 0, 3
0.031, -0.041, -0.011, 0.023, 0, 0.083, -0.131, -0.351, 0.265, 0, 3
0.032, -0.015, -0.019, -0.025, 0, 0.084, -0.105, -0.360, 0.215, 0, 3
0.040, 0.023, 0.016, 0.034, 0, 0.092, -0.068, -0.324, 0.284, 0, 3
-0.005, 0.028, -0.004, 0.034, 0, 0.048, -0.062, -0.344, 0.278, 0, 3
0.003, 0.041, 0.011, 0.014, 0, 0.056, -0.049, -0.329, 0.262, 0, 3
-0.046, -0.005, -0.028, 0.032, 0, 0.006, -0.095, -0.368, 0.268, 0, 3
0.027, -0.037, -0.012, 0.034, 0, 0.078, -0.127, -0.352, 0.275, 0, 3
-0.016, 0.049, -0.044, 0.047, 0, 0.037, -0.041, -0.384, 0.278, 0, 3
0.008, 0.031, 0.007, -0.008, 0, 0.061, -0.060, -0.334, 0.239, 0, 3
0.020, 0.032, -0.043, 0.011, 0, 0.073, -0.058, -0.384, 0.243, 0, 3
0.018, 0.022, -0.050, 0.038, 0, 0.071, -0.067, -0.390, 0.267, 0, 3
