-0.026, 0.045, 0.047, -0.003, 1, -0.025, 0.239, 0.047, -0.280, 1.0
-0.025, 0.239, 0.047, -0.280, 0, -0.020, 0.043, 0.041, 0.027, 1.0
-0.020, 0.043, 0.041, 0.027, 1, -0.019, 0.238, 0.042, -0.253, 1.0
-0.019, 0.238, 0.042, -0.253, 0, -0.014, 0.042, 0.037, 0.053, 1.0
-0.014, 0.042, 0.037, 0.053, 1, -0.013, 0.237, 0.038, -0.228, 1.0
-0.013, 0.237, 0.038, -0.228, 0, -0.009, 0.041, 0.033, 0.076, 1.0
-0.009, 0.041, 0.033, 0.076, 1, -0.008, 0.236, 0.035, -0.206, 1.0
-0.008, 0.236, 0.035, -0.206, 0, -0.003, 0.040, 0.031, 0.098, 1.0
-0.003, 0.040, 0.031, 0.098, 1, -0.002, 0.235, 0.033, -0.185, 1.0
-0.002, 0.235, 0.033, -0.185, 0, 0.002, 0.039, 0.029, 0.118, 1.0
0.002, 0.039, 0.029, 0.118, 1, 0.003, 0.234, 0.031, -0.166, 1.0
0.003, 0.234, 0.031, -0.166, 0, 0.008, 0.038, 0.028, 0.137, 1.0
0.008, 0.038, 0.028, 0.137, 1, 0.009, 0.233, 0.031, -0.147, 1.0
0.009, 0.233, 0.031, -0.147, 1, 0.013, 0.428, 0.028, -0.430, 1.0
0.013, 0.428, 0.028, -0.430, 0, 0.022, 0.232, 0.019, -0.128, 1.0
0.022, 0.232, 0.019, -0.128, 1, 0.026, 0.427, 0.017, -0.415, 1.0
0.026, 0.427, 0.017, -0.415, 0, 0.035, 0.232, 0.008, -0.117, 1.0
0.035, 0.232, 0.008, -0.117, 0, 0.040, 0.036, 0.006, 0.178, 1.0
0.040, 0.036, 0.006, 0.178, 1, 0.040, 0.232, 0.010, -0.113, 1.0
0.040, 0.232, 0.010, -0.113, 1, 0.045, 0.427, 0.007, -0.402, 1.0
0.045, 0.427, 0.007, -0.402, 0, 0.053, 0.231, -0.001, -0.107, 1.0
0.053, 0.231, -0.001, -0.107, 0, 0.058, 0.036, -0.003, 0.185, 1.0
0.058, 0.036, -0.003, 0.185, 1, 0.059, 0.231, 0.001, -0.109, 1.0
0.059, 0.231, 0.001, -0.109, 0, 0.063, 0.036, -0.001, 0.184, 1.0
0.063, 0.036, -0.001, 0.184, 1, 0.064, 0.231, 0.002, -0.109, 1.0
0.064, 0.231, 0.002, -0.109, 0, 0.069, 0.036, 0.000, 0.185, 1.0
0.069, 0.036, 0.000, 0.185, 1, 0.070, 0.231, 0.004, -0.108, 1.0
0.070, 0.231, 0.004, -0.108, 0, 0.074, 0.036, 0.002, 0.186, 1.0
