-0.567, 0.000, 2, -0.565, 0.001, -1.0, 0
-0.565, 0.001, 2, -0.563, 0.003, -1.0, 0
-0.563, 0.003, 2, -0.559, 0.004, -1.0, 0
-0.559, 0.004, 2, -0.553, 0.005, -1.0, 0
-0.553, 0.005, 2, -0.547, 0.006, -1.0, 0
-0.547, 0.006, 2, -0.539, 0.008, -1.0, 0
-0.539, 0.008, 2, -0.531, 0.009, -1.0, 0
-0.531, 0.009, 2, -0.521, 0.010, -1.0, 0
-0.521, 0.010, 2, -0.510, 0.011, -1.0, 0
-0.510, 0.011, 2, -0.499, 0.012, -1.0, 0
-0.499, 0.012, 2, -0.486, 0.012, -1.0, 0
-0.486, 0.012, 2, -0.473, 0.013, -1.0, 0
-0.473, 0.013, 2, -0.459, 0.014, -1.0, 0
-0.459, 0.014, 2, -0.445, 0.014, -1.0, 0
-0.445, 0.014, 2, -0.430, 0.015, -1.0, 0
-0.430, 0.015, 2, -0.415, 0.015, -1.0, 0
-0.415, 0.015, 2, -0.400, 0.015, -1.0, 0
-0.400, 0.015, 2, -0.385, 0.015, -1.0, 0
-0.385, 0.015, 2, -0.369, 0.015, -1.0, 0
-0.369, 0.015, 2, -0.354, 0.015, -1.0, 0
-0.354, 0.015, 2, -0.339, 0.015, -1.0, 0
-0.339, 0.015, 2, -0.324, 0.015, -1.0, 0
-0.324, 0.015, 2, -0.310, 0.014, -1.0, 0
-0.310, 0.014, 2, -0.296, 0.014, -1.0, 0
-0.296, 0.014, 2, -0.283, 0.013, -1.0, 0
-0.283, 0.013, 2, -0.271, 0.013, -1.0, 0
-0.271, 0.013, 2, -0.259, 0.012, -1.0, 0
-0.259, 0.012, 2, -0.248, 0.011, -1.0, 0
-0.248, 0.011, 0, -0.240, 0.008, -1.0, 0
-0.240, 0.008, 0, -0.234, 0.005, -1.0, 0
-0.234, 0.005, 0, -0.232, 0.002, -1.0, 0
-0.232, 0.002, 0, -0.232, -0.001, -1.0, 0
-0.232, -0.001, 0, -0.236, -0.003, -1.0, 0
-0.236, -0.003, 0, -0.242, -0.006, -1.0, 0
-0.242, -0.006, 0, -0.251, -0.009, -1.0, 0
-0.251, -0.009, 0, -0.263, -0.012, -1.0, 0
-0.263, -0.012, 0, -0.278, -0.015, -1.0, 0
-0.278, -0.015, 0, -0.296, -0.017, -1.0, 0
-0.296, -0.017, 0, -0.316, -0.020, -1.0, 0
-0.316, -0.020, 0, -0.338, -0.022, -1.0, 0
-0.338, -0.022, 0, -0.363, -0.025, -1.0, 0
-0.363, -0.025, 0, -0.390, -0.027, -1.0, 0
-0.390, -0.027, 0, -0.419, -0.029, -1.0, 0
-0.419, -0.029, 0, -0.450, -0.031, -1.0, 0
-0.450, -0.031, 0, -0.482, -0.032, -1.0, 0
-0.482, -0.032, 0, -0.515, -0.034, -1.0, 0
-0.515, -0.034, 0, -0.550, -0.035, -1.0, 0
-0.550, -0.035, 0, -0.586, -0.035, -1.0, 0
-0.586, -0.035, 0, -0.622, -0.036, -1.0, 0
-0.622, -0.036, 0, -0.658, -0.036, -1.0, 0
-0.658, -0.036, 0, -0.694, -0.036, -1.0, 0
-0.694, -0.036, 0, -0.730, -0.036, -1.0, 0
-0.730, -0.036, 0, -0.766, -0.036, -1.0, 0
