-0.040, -0.037, -0.048, 0.033, 0, -0.040, -0.231, -0.048, 0.310, 1.0
-0.040, -0.231, -0.048, 0.310, 1, -0.045, -0.035, -0.041, 0.003, 1.0
-0.045, -0.035, -0.041, 0.003, 0, -0.046, -0.230, -0.041, 0.282, 1.0
-0.046, -0.230, -0.041, 0.282, 1, -0.050, -0.034, -0.036, -0.023, 1.0
-0.050, -0.034, -0.036, -0.023, 0, -0.051, -0.229, -0.036, 0.258, 1.0
-0.051, -0.229, -0.036, 0.258, 1, -0.056, -0.033, -0.031, -0.046, 1.0
-0.056, -0.033, -0.031, -0.046, 0, -0.056, -0.228, -0.032, 0.237, 1.0
-0.056, -0.228, -0.032, 0.237, 1, -0.061, -0.032, -0.027, -0.066, 1.0
-0.061, -0.032, -0.027, -0.066, 0, -0.061, -0.227, -0.028, 0.218, 1.0
-0.061, -0.227, -0.028, 0.218, 1, -0.066, -0.031, -0.024, -0.083, 1.0
-0.066, -0.031, -0.024, -0.083, 0, -0.067, -0.226, -0.026, 0.202, 1.0
-0.067, -0.226, -0.026, 0.202, 1, -0.071, -0.031, -0.022, -0.099, 1.0
-0.071, -0.031, -0.022, -0.099, 0, -0.072, -0.226, -0.024, 0.187, 1.0
-0.072, -0.226, -0.024, 0.187, 1, -0.076, -0.030, -0.020, -0.113, 1.0
-0.076, -0.030, -0.020, -0.113, 0, -0.077, -0.225, -0.022, 0.173, 1.0
-0.077, -0.225, -0.022, 0.173, 1, -0.081, -0.030, -0.019, -0.127, 1.0
-0.081, -0.030, -0.019, -0.127, 0, -0.082, -0.224, -0.021, 0.160, 1.0
-0.082, -0.224, -0.021, 0.160, 1, -0.086, -0.029, -0.018, -0.139, 1.0
-0.086, -0.029, -0.018, -0.139, 0, -0.087, -0.224, -0.021, 0.148, 1.0
-0.087, -0.224, -0.021, 0.148, 1, -0.092, -0.028, -0.018, -0.151, 1.0
-0.092, -0.028, -0.018, -0.151, 0, -0.092, -0.223, -0.021, 0.136, 1.0
-0.092, -0.223, -0.021, 0.136, 1, -0.097, -0.028, -0.018, -0.164, 1.0
-0.097, -0.028, -0.018, -0.164, 0, -0.097, -0.223, -0.022, 0.123, 1.0
-0.097, -0.223, -0.022, 0.123, 0, -0.102, -0.417, -0.019, 0.409, 1.0
-0.102, -0.417, -0.019, 0.409, 1, -0.110, -0.222, -0.011, 0.110, 1.0
-0.110, -0.222, -0.011, 0.110, 0, -0.114, -0.417, -0.009, 0.400, 1.0
-0.114, -0.417, -0.009, 0.400, 1, -0.123, -0.222, -0.001, 0.104, 1.0
-0.123, -0.222, -0.001, 0.104, 1, -0.127, -0.027, 0.001, -0.189, 1.0
-0.127, -0.027, 0.001, -0.189, 0, -0.128, -0.222, -0.002, 0.104, 1.0
-0.128, -0.222, -0.002, 0.104, 0, -0.132, -0.417, -0.000, 0.396, 1.0
-0.132, -0.417, -0.000, 0.396, 1, -0.140, -0.222, 0.008, 0.104, 1.0
-0.140, -0.222, 0.008, 0.104, 1, -0.145, -0.027, 0.010, -0.187, 1.0
-0.145, -0.027, 0.010, -0.187, 0, -0.145, -0.222, 0.006, 0.109, 1.0
-0.145, -0.222, 0.006, 0.109, 1, -0.150, -0.027, 0.008, -0.182, 1.0
-0.150, -0.027, 0.008, -0.182, 0, -0.150, -0.222, 0.005, 0.114, 1.0
-0.150, -0.222, 0.005, 0.114, 1, -0.155, -0.027, 0.007, -0.178, 1.0
-0.155, -0.027, 0.007, -0.178, 0, -0.155, -0.222, 0.003, 0.117, 1.0
-0.155, -0.222, 0.003, 0.117, 1, -0.160, -0.027, 0.006, -0.175, 1.0
-0.160, -0.027, 0.006, -0.175, 0, -0.160, -0.223, 0.002, 0.120, 1.0
-0.160, -0.223, 0.002, 0.120, 1, -0.165, -0.027, 0.005, -0.172, 1.0
-0.165, -0.027, 0.005, -0.172, 0, -0.165, -0.223, 0.001, 0.122, 1.0
-0.165, -0.223, 0.001, 0.122, 1, -0.170, -0.028, 0.004, -0.170, 1.0
-0.170, -0.028, 0.004, -0.170, 0, -0.170, -0.223, 0.000, 0.123, 1.0
-0.170, -0.223, 0.000, 0.123, 1, -0.175, -0.028, 0.003, -0.169, 1.0
-0.175, -0.028, 0.003, -0.169, 1, -0.175, 0.167, -0.001, -0.461, 1.0
-0.175, 0.167, -0.001, -0.461, 0, -0.172, -0.028, -0.010, -0.169, 1.0
-0.172, -0.028, -0.010, -0.169, 0, -0.173, -0.223, -0.013, 0.121, 1.0
-0.173, -0.223, -0.013, 0.121, 0, -0.177, -0.418, -0.011, 0.409, 1.0
-0.177, -0.418, -0.011, 0.409, 1, -0.185, -0.222, -0.003, 0.113, 1.0
-0.185, -0.222, -0.003, 0.113, 1, -0.190, -0.027, -0.001, -0.180, 1.0
-0.190, -0.027, -0.001, -0.180, 0, -0.190, -0.222, -0.004, 0.112, 1.0
-0.190, -0.222, -0.004, 0.112, 1, -0.195, -0.027, -0.002, -0.182, 1.0
-0.195, -0.027, -0.002, -0.182, 0, -0.195, -0.222, -0.006, 0.110, 1.0
-0.195, -0.222, -0.006, 0.110, 0, -0.200, -0.417, -0.003, 0.401, 1.0
-0.200, -0.417, -0.003, 0.401, 1, -0.208, -0.222, 0.005, 0.107, 1.0
-0.208, -0.222, 0.005, 0.107, 1, -0.213, -0.027, 0.007, -0.184, 1.0
-0.213, -0.027, 0.007, -0.184, 0, -0.213, -0.222, 0.003, 0.111, 1.0
-0.213, -0.222, 0.003, 0.111, 1, -0.218, -0.027, 0.005, -0.181, 1.0
-0.218, -0.027, 0.005, -0.181, 0, -0.218, -0.222, 0.002, 0.114, 1.0
-0.218, -0.222, 0.002, 0.114, 1, -0.223, -0.027, 0.004, -0.178, 1.0
-0.223, -0.027, 0.004, -0.178, 0, -0.223, -0.222, 0.000, 0.116, 1.0
-0.223, -0.222, 0.000, 0.116, 1, -0.228, -0.027, 0.003, -0.177, 1.0
-0.228, -0.027, 0.003, -0.177, 0, -0.228, -0.222, -0.001, 0.117, 1.0
-0.228, -0.222, -0.001, 0.117, 1, -0.233, -0.027, 0.002, -0.176, 1.0
-0.233, -0.027, 0.002, -0.176, 0, -0.233, -0.222, -0.002, 0.117, 1.0
-0.233, -0.222, -0.002, 0.117, 1, -0.238, -0.027, 0.000, -0.176, 1.0
-0.238, -0.027, 0.000, -0.176, 0, -0.238, -0.222, -0.003, 0.116, 1.0
-0.238, -0.222, -0.003, 0.116, 1, -0.243, -0.027, -0.001, -0.177, 1.0
-0.243, -0.027, -0.001, -0.177, 0, -0.243, -0.222, -0.004, 0.115, 1.0
-0.243, -0.222, -0.004, 0.115, 1, -0.248, -0.027, -0.002, -0.179, 1.0
