-0.004, 0.043, -0.014, -0.027, 0, -0.050, -0.655, -0.449, 0.211, 0, 4
-0.007, -0.044, 0.018, 0.036, 0, -0.055, -0.743, -0.417, 0.284, 0, 4
0.034, -0.050, -0.006, 0.040, 0, -0.014, -0.748, -0.440, 0.281, 0, 4
0.026, -0.045, -0.041, -0.016, 0, -0.022, -0.743, -0.476, 0.213, 0, 4
-0.005, 0.037, -0.013, 0.045, 0, -0.051, -0.661, -0.447, 0.284, 0, 4
0.035, 0.040, 0.038, 0.045, 1, -0.011, -0.269, -0.396, -0.286, 0, 4
0.050, -0.001, -0.028, 0.000, 0, 0.003, -0.699, -0.463, 0.234, 0, 4
0.029, 0.022, 0.024, 0.010, 0, -0.018, -0.677, -0.411, 0.260, 0, 4
-0.036, 0.040, 0.050, -0.036, 0, -0.082, -0.659, -0.386, 0.222, 0, 4
0.028, 0.005, 0.020, -0.003, 0, -0.019, -0.694, -0.415, 0.246, 0, 4
-0.034, -0.044, 0.018, -0.009, 0, -0.082, -0.742, -0.417, 0.239, 0, 4
-0.022, 0.026, -0.020, -0.034, 0, -0.069, -0.672, -0.456, 0.202, 0, 4
-0.033, 0.035, 0.023, -0.043, 0, -0.080, -0.663, -0.413, 0.207, 0, 4
0.017, -0.011, -0.015, 0.021, 0, -0.030, -0.709, -0.450, 0.259, 0, 4
-0.049, 0.043, 0.020, -0.000, 0, -0.096, -0.655, -0.415, 0.249, 0, 4
-0.009, 0.002, -0.014, 0.017, 0, -0.056, -0.695, -0.449, 0.255, 0, 4
-0.047, 0.012, -0.025, 0.017, 0, -0.094, -0.686, -0.460, 0.252, 0, 4
-0.016, 0.026, 0.010, 0.010, 0, -0.062, -0.672, -0.425, 0.257, 0, 4
0.004, 0.024, 0.018, -0.019, 0, -0.042, -0.674, -0.418, 0.229, 0, 4
0.007, 0.038, -0.028, -0.021, 0, -0.039, -0.660, -0.464, 0.213, 0, 4
-0.027, 0.020, 0.015, -0.033, 0, -0.074, -0.679, -0.420, 0.215, 0, 4
-0.047, 0.040, -0.004, 0.048, 0, -0.093, -0.658, -0.439, 0.290, 0, 4
0.006, 0.030, -0.022, 0.015, 0, -0.041, -0.668, -0.456, 0.251, 0, 4
0.002, -0.033, -0.001, -0.036, 0, -0.045, -0.731, -0.437, 0.207, 0, 4
0.021, -0.039, -0.005, 0.023, 0, -0.027, -0.737, -0.440, 0.264, 0, 4
0.022, 0.004, -0.002, 0.012, 0, -0.026, -0.694, -0.437, 0.254, 0, 4
0.008, 0.036, -0.021, -0.014, 0, -0.038, -0.662, -0.457, 0.222, 0, 4
-0.006, -0.030, -0.031, -0.018, 0, -0.054, -0.727, -0.466, 0.215, 0, 4
-0.049, 0.038, -0.004, 0.023, 0, -0.095, -0.660, -0.438, 0.265, 0, 4
-0.015, -0.027, 0.049, 0.007, 0, -0.062, -0.725, -0.386, 0.265, 0, 4
0.030, 0.019, 0.023, -0.007, 0, -0.017, -0.679, -0.412, 0.243, 0, 4
-0.027, 0.024, -0.037, 0.015, 0, -0.073, -0.673, -0.472, 0.246, 0, 4
-0.043, 0.038, 0.047, -0.006, 0, -0.089, -0.660, -0.388, 0.251, 0, 4
-0.042, -0.033, -0.049, -0.019, 0, -0.089, -0.731, -0.484, 0.208, 0, 4
-0.025, -0.009, -0.019, -0.003, 0, -0.072, -0.707, -0.454, 0.234, 0, 4
-0.012, 0.007, 0.022, -0.010, 0, -0.059, -0.691, -0.413, 0.240, 0, 4
-0.011, 0.004, -0.032, -0.014, 0, -0.058, -0.693, -0.467, 0.219, 0, 4
-0.024, 0.032, 0.020, -0.040, 0, -0.071, -0.666, -0.416, 0.209, 0, 4
-0.047, 0.033, -0.042, -0.041, 0, -0.094, -0.664, -0.478, 0.188, 0, 4
-0.029, 0.013, -0.042, -0.041, 0, -0.076, -0.684, -0.478, 0.188, 0, 4
0.022, -0.015, 0.030, -0.006, 0, -0.025, -0.714, -0.405, 0.246, 0, 4
-0.038, 0.048, -0.036, 0.035, 0, -0.084, -0.650, -0.470, 0.267, 0, 4
-0.028, 0.015, -0.011, 0.021, 0, -0.075, -0.683, -0.446, 0.260, 0, 4
-0.040, 0.016, 0.044, -0.024, 0, -0.087, -0.682, -0.391, 0.232, 0, 4
-0.032, 0.035, -0.021, 0.010, 0, -0.079, -0.663, -0.456, 0.246, 0, 4
-0.023, -0.041, -0.016, -0.009, 0, -0.071, -0.739, -0.451, 0.229, 0, 4
-0.001, -0.007, -0.027, -0.009, 0, -0.048, -0.705, -0.462, 0.226, 0, 4
0.008, 0.033, 0.044, 0.010, 0, -0.038, -0.665, -0.391, 0.266, 0, 4
0.043, 0.043, -0.039, 0.024, 0, -0.003, -0.655, -0.474, 0.255, 0, 4
-0.016, -0.024, -0.024, -0.041, 0, -0.064, -0.722, -0.459, 0.195, 0, 4
0.037, -0.004, -0.018, -0.026, 0, -0.010, -0.702, -0.453, 0.211, 0, 4
0.045, 0.040, -0.021, -0.045, 0, -0.001, -0.658, -0.457, 0.191, 0, 4
0.003, -0.045, 0.005, -0.045, 0, -0.045, -0.743, -0.431, 0.199, 0, 4
-0.043, 0.003, -0.031, 0.005, 0, -0.090, -0.694, -0.466, 0.238, 0, 4
0.004, 0.050, 0.030, -0.017, 0, -0.042, -0.649, -0.406, 0.235, 0, 4
-0.035, 0.040, -0.028, -0.049, 0, -0.081, -0.657, -0.465, 0.185, 0, 4
0.010, 0.022, -0.032, -0.022, 0, -0.037, -0.676, -0.467, 0.211, 0, 4
0.019, -0.024, 0.025, 0.015, 0, -0.028, -0.722, -0.410, 0.266, 0, 4
0.038, -0.018, -0.009, 0.042, 0, -0.009, -0.716, -0.444, 0.282, 0, 4
-0.025, -0.000, 0.042, 0.041, 1, -0.072, -0.308, -0.393, -0.288, 0, 4
0.049, -0.044, -0.001, -0.043, 0, 0.001, -0.743, -0.437, 0.199, 0, 4
0.000, -0.031, 0.005, 0.004, 0, -0.047, -0.729, -0.430, 0.248, 0, 4
-0.025, 0.026, -0.029, -0.050, 0, -0.072, -0.671, -0.465, 0.184, 0, 4
