-0.018, 0.035, -0.037, -0.048, 0, 0.035, -0.055, -0.379, 0.186, 0, 3
-0.050, 0.033, 0.020, 0.029, 0, 0.003, -0.058, -0.320, 0.281, 0, 3
-0.035, -0.011, 0.020, -0.015, 0, 0.017, -0.101, -0.321, 0.236, 0, 3
-0.040, -0.030, -0.026, -0.005, 0, 0.011, -0.120, -0.367, 0.232, 0, 3
-0.045, -0.032, -0.041, -0.014, 0, 0.007, -0.122, -0.382, 0.218, 0, 3
0.018, -0.043, 0.031, -0.013, 0, 0.070, -0.133, -0.310, 0.242, 0, 3
0.039, 0.030, -0.009, -0.039, 0, 0.092, -0.060, -0.350, 0.204, 0, 3
0.011, 0.008, -0.013, -0.012, 0, 0.063, -0.082, -0.354, 0.229, 0, 3
-0.023, -0.003, -0.015, 0.045, 1, 0.029, 0.297, -0.355, -0.300, 0, 3
0.038, 0.009, 0.040, 0.032, 0, 0.090, -0.081, -0.300, 0.290, 0, 3
0.036, 0.037, -0.023, -0.048, 0, 0.089, -0.052, -0.365, 0.190, 0, 3
0.003, -0.006, -0.029, -0.048, 1, 0.055, 0.295, -0.370, -0.397, 0, 3
-0.040, -0.012, 0.036, -0.038, 0, 0.011, -0.103, -0.306, 0.219, 0, 3
0.020, -0.015, -0.047, 0.048, 0, 0.072, -0.105, -0.386, 0.279, 0, 3
-0.036, -0.041, -0.003, -0.004, 0, 0.015, -0.131, -0.344, 0.241, 0, 3
-0.002, 0.007, -0.010, 0.049, 0, 0.050, -0.083, -0.350, 0.291, 0, 3
0.024, -0.045, -0.020, -0.044, 0, 0.075, -0.134, -0.362, 0.195, 0, 3
-0.031, 0.046, -0.034, 0.004, 0, 0.022, -0.044, -0.375, 0.238, 0, 3
0.023, -0.001, -0.048, 0.029, 0, 0.075, -0.090, -0.388, 0.259, 0, 3
0.033, -0.033, -0.008, -0.024, 0, 0.085, -0.123, -0.349, 0.219, 0, 3
0.027, -0.036, -0.046, 0.038, 1, 0.078, 0.264, -0.386, -0.316, 0, 3
-0.001, -0.035, -0.030, -0.017, 0, 0.050, -0.125, -0.371, 0.219, 0, 3
-0.008, -0.030, -0.047, -0.007, 0, 0.043, -0.119, -0.388, 0.223, 0, 3
0.024, -0.039, 0.025, 0.048, 0, 0.075, -0.130, -0.315, 0.301, 0, 3
0.036, -0.003, 0.027, 0.037, 0, 0.088, -0.094, -0.313, 0.290, 0, 3
-0.007, -0.024, 0.010, -0.046, 0, 0.044, -0.114, -0.332, 0.202, 0, 3
0.027, 0.007, 0.035, -0.032, 0, 0.079, -0.084, -0.307, 0.224, 0, 3
-0.000, 0.008, 0.025, 0.030, 0, 0.052, -0.083, -0.315, 0.283, 0, 3
-0.007, 0.024, 0.014, -0.028, 0, 0.046, -0.067, -0.327, 0.222, 0, 3
-0.013, 0.032, -0.001, 0.016, 0, 0.040, -0.058, -0.341, 0.261, 0, 3
0.047, -0.049, 0.010, -0.031, 0, 0.098, -0.139, -0.332, 0.218, 0, 3
0.033, 0.008, -0.003, -0.039, 0, 0.085, -0.082, -0.345, 0.206, 0, 3
-0.044, 0.022, -0.044, 0.015, 0, 0.009, -0.067, -0.384, 0.247, 0, 3
0.034, -0.032, 0.004, 0.001, 1, 0.085, 0.267, -0.337, -0.338, 0, 3
-0.022, -0.034, 0.040, 0.014, 0, 0.029, -0.125, -0.301, 0.271, 0, 3
0.014, -0.012, 0.000, -0.016, 0, 0.066, -0.102, -0.341, 0.229, 0, 3
0.016, -0.028, -0.034, -0.026, 0, 0.067, -0.118, -0.375, 0.208, 0, 3
-0.009, 0.013, -0.019, -0.006, 0, 0.043, -0.077, -0.359, 0.233, 0, 3
0.026, -0.000, 0.039, 0.029, 0, 0.079, -0.091, -0.301, 0.287, 0, 3
0.011, 0.037, -0.049, 0.023, 0, 0.064, -0.052, -0.390, 0.252, 0, 3
-0.004, 0.049, -0.023, 0.036, 0, 0.049, -0.041, -0.363, 0.274, 0, 3
0.048, -0.016, -0.021, 0.015, 0, 0.100, -0.106, -0.362, 0.254, 0, 3
-0.049, 0.026, 0.027, -0.017, 0, 0.003, -0.064, -0.314, 0.237, 0, 3
-0.045, 0.006, -0.006, 0.007, 0, 0.007, -0.084, -0.347, 0.251, 0, 3
0.009, 0.001, 0.030, 0.038, 0, 0.061, -0.090, -0.310, 0.292, 0, 3
0.025, -0.000, -0.021, 0.040, 0, 0.077, -0.090, -0.361, 0.279, 0, 3
-0.038, -0.027, -0.013, -0.033, 0, 0.014, -0.118, -0.354, 0.208, 0, 3
-0.010, -0.011, 0.028, -0.005, 0, 0.042, -0.102, -0.313, 0.249, 0, 3
0.010, 0.002, 0.026, 0.011, 0, 0.062, -0.089, -0.315, 0.264, 0, 3
0.014, -0.050, 0.021, 0.002, 0, 0.065, -0.140, -0.319, 0.254, 0, 3
-0.047, 0.035, -0.004, 0.001, 0, 0.006, -0.055, -0.345, 0.245, 0, 3
-0.028, 0.008, -0.041, 0.021, 0, 0.024, -0.081, -0.381, 0.253, 0, 3
0.011, 0.050, -0.025, 0.033, 0, 0.064, -0.040, -0.366, 0.270, 0, 3
0.036, -0.042, 0.040, 0.022, 1, 0.087, 0.257, -0.300, -0.305, 0, 3
-0.014, 0.030, -0.047, 0.030, 0, 0.039, -0.060, -0.387, 0.260, 0, 3
-0.038, 0.022, -0.002, 0.038, 0, 0.014, -0.068, -0.342, 0.283, 0, 3
0.050, -0.024, -0.001, -0.003, 0, 0.101, -0.114, -0.342, 0.242, 0, 3
0.014, 0.008, -0.020, 0.010, 0, 0.066, -0.082, -0.361, 0.248, 0, 3
0.016, 0.011, 0.046, 0.011, 0, 0.068, -0.080, -0.295, 0.270, 0, 3
-0.042, 0.020, 0.032, 0.042, 0, 0.010, -0.071, -0.308, 0.297, 0, 3
0.024, -0.029, 0.008, -0.034, 0, 0.075, -0.120, -0.334, 0.214, 0, 3
0.038, 0.043, -0.001, 0.040, 0, 0.091, -0.047, -0.340, 0.285, 0, 3
0.044, -0.019, 0.045, -0.035, 0, 0.096, -0.110, -0.296, 0.224, 0, 3
-0.031, 0.046, -0.033, 0.016, 0, 0.022, -0.044, -0.373, 0.251, 0, 3
-0.028, 0.031, 0.029, -0.013, 0, 0.025, -0.060, -0.312, 0.242, 0, 3
-0.047, -0.012, -0.037, 0.019, 0, 0.005, -0.102, -0.377, 0.253, 0, 3
-0.029, 0.025, 0.020, 0.044, 1, 0.023, 0.325, -0.320, -0.290, 0, 3
0.010, 0.003, 0.026, 0.043, 0, 0.062, -0.088, -0.313, 0.297, 0, 3
0.003, 0.012, -0.001, -0.008, 0, 0.055, -0.078, -0.342, 0.237, 0, 3
-0.030, -0.024, -0.022, -0.014, 0, 0.022, -0.114, -0.363, 0.224, 0, 3
-0.021, -0.006, 0.013, 0.050, 0, 0.031, -0.097, -0.327, 0.299, 0, 3
0.014, -0.049, -0.043, 0.035, 0, 0.065, -0.138, -0.383, 0.266, 0, 3
-0.019, 0.027, 0.021, -0.015, 0, 0.033, -0.064, -0.320, 0.237, 0, 3
-0.026, -0.040, 0.027, -0.016, 1, 0.025, 0.259, -0.314, -0.347, 0, 3
-0.002, -0.004, 0.030, -0.036, 0, 0.050, -0.095, -0.311, 0.219, 0, 3
0.005, -0.000, 0.036, 0.026, 0, 0.057, -0.091, -0.305, 0.282, 0, 3
-0.032, 0.046, 0.012, 0.006, 0, 0.021, -0.044, -0.329, 0.255, 0, 3
-0.022, -0.016, 0.027, 0.004, 0, 0.030, -0.107, -0.314, 0.258, 0, 3
0.038, 0.001, -0.001, 0.032, 0, 0.090, -0.089, -0.341, 0.277, 0, 3
0.014, 0.043, -0.012, -0.013, 0, 0.067, -0.047, -0.353, 0.228, 0, 3
0.042, 0.050, 0.036, -0.031, 0, 0.095, -0.041, -0.305, 0.226, 0, 3
0.043, 0.044, 0.047, -0.048, 0, 0.096, -0.047, -0.295, 0.212, 0, 3
-0.038, 0.010, -0.044, 0.020, 0, 0.014, -0.080, -0.385, 0.251, 0, 3
0.043, 0.019, 0.009, 0.037, 0, 0.096, -0.071, -0.331, 0.285, 0, 3
0.016, 0.037, 0.023, -0.035, 0, 0.068, -0.053, -0.318, 0.218, 0, 3
-0.017, 0.044, -0.045, -0.016, 0, 0.036, -0.046, -0.386, 0.214, 0, 3
0.020, -0.009, 0.025, -0.015, 0, 0.072, -0.099, -0.316, 0.238, 0, 3
0.028, 0.036, 0.026, -0.032, 0, 0.081, -0.055, -0.315, 0.222, 0, 3
0.015, 0.021, -0.040, 0.018, 0, 0.068, -0.069, -0.380, 0.250, 0, 3
0.011, -0.044, 0.003, -0.036, 0, 0.062, -0.134, -0.339, 0.210, 0, 3
-0.022, 0.007, 0.028, 0.033, 0, 0.030, -0.083, -0.312, 0.287, 0, 3
0.039, 0.021, 0.016, -0.028, 0, 0.092, -0.070, -0.325, 0.223, 0, 3
0.004, 0.010, 0.022, 0.038, 1, 0.056, 0.309, -0.318, -0.294, 0, 3
0.028, 0.025, -0.027, 0.010, 0, 0.080, -0.065, -0.368, 0.246, 0, 3
0.046, -0.022, 0.027, -0.036, 0, 0.098, -0.112, -0.314, 0.218, 0, 3
-0.010, -0.019, -0.026, 0.018, 0, 0.042, -0.109, -0.366, 0.255, 0, 3
-0.049, 0.033, -0.029, -0.018, 0, 0.003, -0.057, -0.370, 0.218, 0, 3
-0.016, 0.049, 0.038, 0.027, 0, 0.037, -0.042, -0.302, 0.284, 0, 3
0.014, 0.044, 0.039, -0.010, 1, 0.067, 0.343, -0.302, -0.337, 0, 3
-0.046, -0.002, 0.035, 0.007, 0, 0.006, -0.093, -0.305, 0.263, 0, 3
