-0.046, -0.046, 0.026, -0.045, 0, -0.047, -0.242, 0.025, 0.256, 1.0
-0.047, -0.242, 0.025, 0.256, 1, -0.052, -0.047, 0.030, -0.029, 1.0
-0.052, -0.047, 0.030, -0.029, 0, -0.052, -0.243, 0.030, 0.273, 1.0
-0.052, -0.243, 0.030, 0.273, 1, -0.057, -0.048, 0.035, -0.010, 1.0
-0.057, -0.048, 0.035, -0.010, 1, -0.058, 0.147, 0.035, -0.291, 1.0
-0.058, 0.147, 0.035, -0.291, 0, -0.055, -0.049, 0.029, 0.012, 1.0
-0.055, -0.049, 0.029, 0.012, 1, -0.056, 0.146, 0.029, -0.271, 1.0
-0.056, 0.146, 0.029, -0.271, 0, -0.053, -0.050, 0.024, 0.030, 1.0
-0.053, -0.050, 0.024, 0.030, 1, -0.054, 0.145, 0.024, -0.255, 1.0
-0.054, 0.145, 0.024, -0.255, 0, -0.051, -0.050, 0.019, 0.046, 1.0
-0.051, -0.050, 0.019, 0.046, 1, -0.052, 0.144, 0.020, -0.241, 1.0
-0.052, 0.144, 0.020, -0.241, 0, -0.050, -0.051, 0.015, 0.058, 1.0
-0.050, -0.051, 0.015, 0.058, 1, -0.051, 0.144, 0.017, -0.230, 1.0
-0.051, 0.144, 0.017, -0.230, 0, -0.048, -0.051, 0.012, 0.068, 1.0
-0.048, -0.051, 0.012, 0.068, 1, -0.049, 0.144, 0.013, -0.221, 1.0
-0.049, 0.144, 0.013, -0.221, 0, -0.046, -0.052, 0.009, 0.076, 1.0
-0.046, -0.052, 0.009, 0.076, 1, -0.047, 0.143, 0.011, -0.214, 1.0
-0.047, 0.143, 0.011, -0.214, 0, -0.044, -0.052, 0.006, 0.082, 1.0
-0.044, -0.052, 0.006, 0.082, 1, -0.045, 0.143, 0.008, -0.208, 1.0
-0.045, 0.143, 0.008, -0.208, 0, -0.042, -0.052, 0.004, 0.087, 1.0
-0.042, -0.052, 0.004, 0.087, 1, -0.043, 0.143, 0.005, -0.205, 1.0
-0.043, 0.143, 0.005, -0.205, 0, -0.040, -0.052, 0.001, 0.090, 1.0
-0.040, -0.052, 0.001, 0.090, 1, -0.041, 0.143, 0.003, -0.202, 1.0
-0.041, 0.143, 0.003, -0.202, 0, -0.039, -0.052, -0.001, 0.091, 1.0
-0.039, -0.052, -0.001, 0.091, 1, -0.040, 0.143, 0.001, -0.202, 1.0
-0.040, 0.143, 0.001, -0.202, 0, -0.037, -0.052, -0.003, 0.091, 1.0
-0.037, -0.052, -0.003, 0.091, 1, -0.038, 0.143, -0.001, -0.202, 1.0
-0.038, 0.143, -0.001, -0.202, 0, -0.035, -0.052, -0.005, 0.090, 1.0
-0.035, -0.052, -0.005, 0.090, 1, -0.036, 0.143, -0.003, -0.204, 1.0
-0.036, 0.143, -0.003, -0.204, 0, -0.033, -0.052, -0.008, 0.087, 1.0
-0.033, -0.052, -0.008, 0.087, 1, -0.034, 0.143, -0.006, -0.208, 1.0
-0.034, 0.143, -0.006, -0.208, 0, -0.031, -0.052, -0.010, 0.083, 1.0
-0.031, -0.052, -0.010, 0.083, 1, -0.032, 0.143, -0.008, -0.213, 1.0
-0.032, 0.143, -0.008, -0.213, 0, -0.030, -0.052, -0.013, 0.077, 1.0
-0.030, -0.052, -0.013, 0.077, 1, -0.031, 0.144, -0.011, -0.220, 1.0
-0.031, 0.144, -0.011, -0.220, 0, -0.028, -0.051, -0.015, 0.070, 1.0
-0.028, -0.051, -0.015, 0.070, 1, -0.029, 0.144, -0.014, -0.228, 1.0
-0.029, 0.144, -0.014, -0.228, 0, -0.026, -0.051, -0.019, 0.060, 1.0
-0.026, -0.051, -0.019, 0.060, 1, -0.027, 0.144, -0.017, -0.238, 1.0
-0.027, 0.144, -0.017, -0.238, 0, -0.024, -0.051, -0.022, 0.049, 1.0
-0.024, -0.051, -0.022, 0.049, 0, -0.025, -0.245, -0.021, 0.335, 1.0
-0.025, -0.245, -0.021, 0.335, 1, -0.030, -0.050, -0.014, 0.035, 1.0
-0.030, -0.050, -0.014, 0.035, 0, -0.031, -0.245, -0.014, 0.323, 1.0
-0.031, -0.245, -0.014, 0.323, 1, -0.036, -0.049, -0.007, 0.026, 1.0
-0.036, -0.049, -0.007, 0.026, 0, -0.037, -0.245, -0.007, 0.317, 1.0
-0.037, -0.245, -0.007, 0.317, 1, -0.042, -0.049, -0.000, 0.022, 1.0
-0.042, -0.049, -0.000, 0.022, 0, -0.043, -0.244, -0.000, 0.314, 1.0
-0.043, -0.244, -0.000, 0.314, 1, -0.048, -0.049, 0.006, 0.022, 1.0
-0.048, -0.049, 0.006, 0.022, 1, -0.049, 0.146, 0.007, -0.269, 1.0
-0.049, 0.146, 0.007, -0.269, 0, -0.046, -0.049, 0.001, 0.026, 1.0
-0.046, -0.049, 0.001, 0.026, 1, -0.047, 0.146, 0.002, -0.266, 1.0
-0.047, 0.146, 0.002, -0.266, 0, -0.044, -0.050, -0.003, 0.027, 1.0
-0.044, -0.050, -0.003, 0.027, 0, -0.045, -0.245, -0.003, 0.318, 1.0
-0.045, -0.245, -0.003, 0.318, 1, -0.050, -0.049, 0.003, 0.025, 1.0
-0.050, -0.049, 0.003, 0.025, 1, -0.051, 0.146, 0.004, -0.267, 1.0
-0.051, 0.146, 0.004, -0.267, 0, -0.048, -0.050, -0.001, 0.027, 1.0
-0.048, -0.050, -0.001, 0.027, 1, -0.049, 0.146, -0.001, -0.266, 1.0
-0.049, 0.146, -0.001, -0.266, 0, -0.046, -0.049, -0.006, 0.026, 1.0
