-0.002, 0.044, -0.016, -0.022, 0, -0.001, -0.151, -0.016, 0.266, 1, 0
-0.001, -0.151, -0.016, 0.266, 1, -0.004, 0.044, -0.011, -0.032, 1, 0
-0.004, 0.044, -0.011, -0.032, 0, -0.003, -0.151, -0.011, 0.257, 1, 0
-0.003, -0.151, -0.011, 0.257, 1, -0.006, 0.045, -0.006, -0.039, 1, 0
-0.006, 0.045, -0.006, -0.039, 0, -0.005, -0.150, -0.007, 0.252, 1, 0
-0.005, -0.150, -0.007, 0.252, 1, -0.008, 0.045, -0.002, -0.043, 1, 0
-0.008, 0.045, -0.002, -0.043, 0, -0.007, -0.150, -0.003, 0.249, 1, 0
-0.007, -0.150, -0.003, 0.249, 1, -0.010, 0.045, 0.002, -0.045, 1, 0
-0.010, 0.045, 0.002, -0.045, 0, -0.009, -0.150, 0.001, 0.248, 1, 0
-0.009, -0.150, 0.001, 0.248, 1, -0.012, 0.045, 0.006, -0.044, 1, 0
-0.012, 0.045, 0.006, -0.044, 0, -0.012, -0.150, 0.005, 0.251, 1, 0
-0.012, -0.150, 0.005, 0.251, 1, -0.015, 0.045, 0.010, -0.040, 1, 0
-0.015, 0.045, 0.010, -0.040, 0, -0.014, -0.150, 0.009, 0.256, 1, 0
-0.014, -0.150, 0.009, 0.256, 1, -0.017, 0.045, 0.015, -0.034, 1, 0
-0.017, 0.045, 0.015, -0.034, 0, -0.016, -0.151, 0.014, 0.263, 1, 0
-0.016, -0.151, 0.014, 0.263, 1, -0.019, 0.044, 0.019, -0.025, 1, 0
-0.019, 0.044, 0.019, -0.025, 0, -0.018, -0.151, 0.019, 0.273, 1, 0
-0.018, -0.151, 0.019, 0.273, 1, -0.021, 0.044, 0.024, -0.013, 1, 0
-0.021, 0.044, 0.024, -0.013, 1, -0.020, 0.238, 0.024, -0.298, 1, 0
-0.020, 0.238, 0.024, -0.298, 0, -0.015, 0.043, 0.018, 0.002, 1, 0
-0.015, 0.043, 0.018, 0.002, 1, -0.014, 0.238, 0.018, -0.285, 1, 0
-0.014, 0.238, 0.018, -0.285, 0, -0.010, 0.042, 0.012, 0.013, 1, 0
-0.010, 0.042, 0.012, 0.013, 1, -0.009, 0.237, 0.012, -0.276, 1, 0
-0.009, 0.237, 0.012, -0.276, 0, -0.004, 0.042, 0.007, 0.021, 1, 0
-0.004, 0.042, 0.007, 0.021, 1, -0.003, 0.237, 0.007, -0.270, 1, 0
-0.003, 0.237, 0.007, -0.270, 0, 0.001, 0.042, 0.002, 0.025, 1, 0
0.001, 0.042, 0.002, 0.025, 1, 0.002, 0.237, 0.002, -0.267, 1, 0
0.002, 0.237, 0.002, -0.267, 0, 0.007, 0.042, -0.003, 0.027, 1, 0
0.007, 0.042, -0.003, 0.027, 1, 0.008, 0.237, -0.002, -0.267, 1, 0
0.008, 0.237, -0.002, -0.267, 0, 0.013, 0.042, -0.008, 0.025, 1, 0
0.013, 0.042, -0.008, 0.025, 1, 0.013, 0.237, -0.007, -0.270, 1, 0
0.013, 0.237, -0.007, -0.270, 0, 0.018, 0.042, -0.013, 0.021, 1, 0
0.018, 0.042, -0.013, 0.021, 0, 0.019, -0.153, -0.012, 0.309, 1, 0
0.019, -0.153, -0.012, 0.309, 1, 0.016, 0.042, -0.006, 0.013, 1, 0
0.016, 0.042, -0.006, 0.013, 0, 0.017, -0.153, -0.006, 0.304, 1, 0
0.017, -0.153, -0.006, 0.304, 1, 0.014, 0.043, 0.000, 0.009, 1, 0
0.014, 0.043, 0.000, 0.009, 0, 0.015, -0.153, 0.001, 0.302, 1, 0
0.015, -0.153, 0.001, 0.302, 1, 0.012, 0.043, 0.007, 0.009, 1, 0
0.012, 0.043, 0.007, 0.009, 1, 0.012, 0.238, 0.007, -0.281, 1, 0
0.012, 0.238, 0.007, -0.281, 0, 0.017, 0.042, 0.001, 0.014, 1, 0
0.017, 0.042, 0.001, 0.014, 0, 0.018, -0.153, 0.001, 0.307, 1, 0
0.018, -0.153, 0.001, 0.307, 1, 0.015, 0.042, 0.008, 0.014, 1, 0
0.015, 0.042, 0.008, 0.014, 1, 0.016, 0.237, 0.008, -0.276, 1, 0
0.016, 0.237, 0.008, -0.276, 0, 0.021, 0.042, 0.002, 0.019, 1, 0
0.021, 0.042, 0.002, 0.019, 1, 0.021, 0.237, 0.003, -0.273, 1, 0
0.021, 0.237, 0.003, -0.273, 0, 0.026, 0.042, -0.003, 0.021, 1, 0
0.026, 0.042, -0.003, 0.021, 0, 0.027, -0.153, -0.002, 0.313, 1, 0
0.027, -0.153, -0.002, 0.313, 1, 0.024, 0.042, 0.004, 0.019, 1, 0
0.024, 0.042, 0.004, 0.019, 1, 0.025, 0.237, 0.004, -0.272, 1, 0
