-0.478, 0.000, 2, -0.457, -0.019, -1.0, 5
-0.457, -0.019, 0, -0.503, 0.024, -1.0, 6
-0.503, 0.024, 2, -0.483, 0.005, -1.0, 2
-0.483, 0.005, 2, -0.467, -0.009, -1.0, 3
-0.467, -0.009, 0, -0.483, 0.004, -1.0, 2
-0.483, 0.004, 2, -0.468, -0.010, -1.0, 3
-0.468, -0.010, 0, -0.459, -0.021, -1.0, 5
-0.459, -0.021, 0, -0.472, -0.013, -1.0, 3
-0.472, -0.013, 0, -0.491, 0.001, -1.0, 2
-0.491, 0.001, 2, -0.489, -0.002, -1.0, 1
-0.489, -0.002, 2, -0.497, 0.002, -1.0, 2
-0.497, 0.002, 2, -0.474, -0.022, -1.0, 5
-0.474, -0.022, 0, -0.512, 0.012, -1.0, 4
-0.512, 0.012, 2, -0.479, -0.022, -1.0, 5
-0.479, -0.022, 0, -0.528, 0.022, -1.0, 6
-0.528, 0.022, 2, -0.504, -0.002, -1.0, 1
-0.504, -0.002, 2, -0.522, 0.013, -1.0, 4
-0.522, 0.013, 2, -0.523, 0.014, -1.0, 4
-0.523, 0.014, 2, -0.533, 0.025, -1.0, 6
-0.533, 0.025, 2, -0.532, 0.026, -1.0, 6
-0.532, 0.026, 2, -0.510, 0.007, -1.0, 2
-0.510, 0.007, 2, -0.507, 0.008, -1.0, 2
-0.507, 0.008, 2, -0.498, 0.004, -1.0, 1
-0.498, 0.004, 2, -0.494, 0.005, -1.0, 1
-0.494, 0.005, 2, -0.494, 0.010, -1.0, 2
-0.494, 0.010, 2, -0.499, 0.021, -1.0, 4
-0.499, 0.021, 2, -0.467, -0.003, -1.0, 3
-0.467, -0.003, 0, -0.487, 0.020, -1.0, 4
-0.487, 0.020, 2, -0.465, 0.007, -1.0, 1
-0.465, 0.007, 2, -0.450, -0.004, -1.0, 3
-0.450, -0.004, 0, -0.435, -0.015, -1.0, 5
-0.435, -0.015, 0, -0.456, 0.008, -1.0, 2
-0.456, 0.008, 2, -0.438, -0.006, -1.0, 3
-0.438, -0.006, 1, -0.449, 0.008, -1.0, 2
-0.449, 0.008, 2, -0.431, -0.006, -1.0, 3
-0.431, -0.006, 0, -0.428, -0.008, -1.0, 3
-0.428, -0.008, 0, -0.428, -0.010, -1.0, 3
-0.428, -0.010, 0, -0.444, 0.004, -1.0, 2
-0.444, 0.004, 2, -0.445, 0.004, -1.0, 2
-0.445, 0.004, 2, -0.455, 0.015, -1.0, 4
-0.455, 0.015, 2, -0.456, 0.015, -1.0, 4
-0.456, 0.015, 2, -0.420, -0.020, -1.0, 5
-0.420, -0.020, 0, -0.457, 0.014, -1.0, 4
-0.457, 0.014, 2, -0.447, 0.004, -1.0, 2
-0.447, 0.004, 2, -0.423, -0.021, -1.0, 5
-0.423, -0.021, 0, -0.470, 0.023, -1.0, 6
-0.470, 0.023, 2, -0.427, -0.022, -1.0, 5
-0.427, -0.022, 0, -0.440, -0.013, -1.0, 3
-0.440, -0.013, 0, -0.480, 0.020, -1.0, 6
-0.480, 0.020, 2, -0.464, 0.001, -1.0, 2
-0.464, 0.001, 2, -0.488, 0.021, -1.0, 6
-0.488, 0.021, 2, -0.481, 0.012, -1.0, 4
-0.481, 0.012, 2, -0.459, -0.013, -1.0, 3
-0.459, -0.013, 0, -0.453, -0.024, -1.0, 5
-0.453, -0.024, 0, -0.468, -0.015, -1.0, 3
-0.468, -0.015, 0, -0.465, -0.027, -1.0, 5
-0.465, -0.027, 0, -0.483, -0.018, -1.0, 3
-0.483, -0.018, 0, -0.502, -0.008, -1.0, 1
-0.502, -0.008, 0, -0.518, -0.005, -1.0, 2
-0.518, -0.005, 2, -0.522, -0.009, -1.0, 1
-0.522, -0.009, 0, -0.548, 0.004, -1.0, 4
-0.548, 0.004, 2, -0.523, -0.029, -1.0, 5
-0.523, -0.029, 0, -0.543, -0.020, -1.0, 3
-0.543, -0.020, 0, -0.569, -0.006, -1.0, 2
-0.569, -0.006, 2, -0.599, 0.015, -1.0, 6
-0.599, 0.015, 1, -0.582, -0.008, -1.0, 1
-0.582, -0.008, 2, -0.581, -0.018, -1.0, 3
-0.581, -0.018, 0, -0.599, -0.007, -1.0, 1
-0.599, -0.007, 0, -0.599, -0.019, -1.0, 3
-0.599, -0.019, 0, -0.617, -0.008, -1.0, 1
-0.617, -0.008, 0, -0.627, -0.009, -1.0, 1
-0.627, -0.009, 0, -0.663, 0.015, -1.0, 6
-0.663, 0.015, 1, -0.652, -0.004, -1.0, 2
-0.652, -0.004, 0, -0.681, 0.016, -1.0, 6
-0.681, 0.016, 2, -0.662, -0.006, -1.0, 1
-0.662, -0.006, 0, -0.660, -0.017, -1.0, 3
-0.660, -0.017, 0, -0.667, -0.017, -1.0, 3
-0.667, -0.017, 0, -0.674, -0.017, -1.0, 3
-0.674, -0.017, 0, -0.671, -0.027, -1.0, 5
-0.671, -0.027, 0, -0.702, -0.002, -1.0, 2
-0.702, -0.002, 1, -0.728, 0.020, -1.0, 6
-0.728, 0.020, 2, -0.711, 0.002, -1.0, 2
-0.711, 0.002, 1, -0.712, 0.003, -1.0, 2
-0.712, 0.003, 1, -0.698, -0.010, -1.0, 3
-0.698, -0.010, 0, -0.713, 0.005, -1.0, 2
-0.713, 0.005, 2, -0.705, 0.003, -1.0, 1
-0.705, 0.003, 1, -0.701, 0.004, -1.0, 1
-0.701, 0.004, 1, -0.697, 0.006, -1.0, 1
-0.697, 0.006, 1, -0.691, 0.007, -1.0, 1
-0.691, 0.007, 2, -0.682, 0.009, -1.0, 1
-0.682, 0.009, 2, -0.678, 0.015, -1.0, 2
-0.678, 0.015, 2, -0.676, 0.027, -1.0, 4
-0.676, 0.027, 2, -0.661, 0.029, -1.0, 4
-0.661, 0.029, 2, -0.635, 0.021, -1.0, 2
-0.635, 0.021, 1, -0.618, 0.022, -1.0, 2
-0.618, 0.022, 1, -0.610, 0.033, -1.0, 4
-0.610, 0.033, 2, -0.556, -0.001, -1.0, 5
-0.556, -0.001, 2, -0.545, 0.011, -1.0, 3
-0.545, 0.011, 2, -0.523, 0.012, -1.0, 3
-0.523, 0.012, 2, -0.535, 0.048, -1.0, 6
-0.535, 0.048, 2, -0.511, 0.049, -1.0, 6
-0.511, 0.049, 2, -0.476, 0.040, -1.0, 4
-0.476, 0.040, 2, -0.461, 0.050, -1.0, 6
-0.461, 0.050, 2, -0.416, 0.031, -1.0, 2
-0.416, 0.031, 2, -0.390, 0.031, -1.0, 2
-0.390, 0.031, 2, -0.349, 0.016, -1.0, 3
-0.349, 0.016, 2, -0.333, 0.026, -1.0, 1
-0.333, 0.026, 2, -0.308, 0.026, -1.0, 1
-0.308, 0.026, 2, -0.309, 0.050, -1.0, 6
-0.309, 0.050, 2, -0.240, 0.004, -1.0, 5
-0.240, 0.004, 1, -0.237, 0.023, -1.0, 1
-0.237, 0.023, 1, -0.208, 0.010, -1.0, 3
-0.208, 0.010, 1, -0.224, 0.043, -1.0, 6
-0.224, 0.043, 2, -0.187, 0.022, -1.0, 2
-0.187, 0.022, 1, -0.192, 0.040, -1.0, 6
-0.192, 0.040, 2, -0.158, 0.019, -1.0, 2
-0.158, 0.019, 1, -0.166, 0.037, -1.0, 6
-0.166, 0.037, 2, -0.146, 0.025, -1.0, 4
-0.146, 0.025, 1, -0.128, 0.013, -1.0, 2
-0.128, 0.013, 1, -0.116, 0.007, -1.0, 1
-0.116, 0.007, 1, -0.118, 0.008, -1.0, 2
-0.118, 0.008, 1, -0.137, 0.026, -1.0, 6
-0.137, 0.026, 1, -0.139, 0.024, -1.0, 6
