41, 3, 52, 0, 3
52, 3, 42, 0, 1
42, 3, 34, 0, 2
34, 1, 64, 0, 3
64, 3, 56, 0, 4
56, 1, 66, 0, 4
66, 3, 67, 0, 4
67, 1, 66, 0, 2
66, 3, 76, 0, 1
76, 1, 88, 0, 4
88, 1, 96, 0, 1
96, 3, 98, 0, 5
98, 3, 98, 10, 5
41, 3, 52, 0, 3
52, 3, 53, 0, 3
53, 3, 44, 0, 5
44, 3, 46, 0, 4
46, 1, 55, 0, 5
55, 1, 64, 0, 1
64, 3, 67, 0, 4
67, 1, 76, 0, 5
76, 1, 87, 0, 4
87, 3, 86, 0, 1
86, 3, 78, 0, 2
78, 1, 97, 0, 1
97, 3, 97, 10, 1
41, 3, 32, 0, 2
32, 1, 62, 0, 3
62, 3, 43, 0, 2
43, 3, 54, 0, 5
54, 3, 54, 0, 1
54, 3, 55, 0, 1
55, 1, 65, 0, 1
65, 3, 67, 0, 5
67, 1, 78, 0, 4
78, 1, 88, 0, 4
88, 1, 97, 0, 3
97, 3, 98, 0, 5
98, 3, 98, 10, 5
41, 3, 52, 0, 3
52, 3, 53, 0, 3
53, 3, 54, 0, 3
54, 3, 45, 0, 5
45, 1, 45, 0, 2
45, 1, 64, 0, 1
64, 3, 67, 0, 4
67, 1, 66, 0, 2
66, 3, 77, 0, 5
77, 1, 77, 0, 2
77, 1, 97, 0, 3
97, 3, 88, 0, 2
88, 1, 98, 0, 5
98, 3, 98, 10, 5
41, 3, 43, 0, 4
43, 3, 44, 0, 4
44, 3, 54, 0, 3
54, 3, 45, 0, 5
45, 1, 65, 0, 3
65, 3, 66, 0, 3
66, 3, 58, 0, 4
58, 1, 68, 0, 4
68, 1, 77, 0, 5
77, 1, 88, 0, 4
88, 1, 98, 0, 4
98, 3, 88, 0, 2
88, 1, 99, 0, 4
41, 3, 41, 0, 1
41, 3, 33, 0, 2
33, 1, 52, 0, 1
52, 3, 64, 0, 3
64, 3, 54, 0, 1
54, 3, 56, 0, 5
56, 1, 65, 0, 1
65, 3, 57, 0, 2
57, 1, 67, 0, 2
67, 1, 87, 0, 5
87, 3, 89, 0, 4
89, 1, 99, 0, 4
41, 3, 52, 0, 3
52, 3, 42, 0, 1
42, 3, 34, 0, 2
34, 1, 55, 0, 4
55, 1, 74, 0, 3
74, 3, 66, 0, 4
66, 3, 66, 0, 5
66, 3, 68, 0, 4
68, 1, 78, 0, 4
78, 1, 77, 0, 2
77, 1, 87, 0, 2
87, 3, 97, 0, 1
97, 3, 97, 10, 1
41, 3, 41, 0, 1
41, 3, 42, 0, 1
42, 3, 54, 0, 3
54, 3, 45, 0, 5
45, 1, 45, 0, 2
45, 1, 55, 0, 2
55, 1, 74, 0, 1
74, 3, 76, 0, 5
76, 1, 85, 0, 1
85, 3, 87, 0, 5
87, 3, 88, 0, 0
88, 1, 97, 0, 1
97, 3, 97, 10, 1
41, 3, 41, 0, 1
41, 3, 44, 0, 4
44, 3, 44, 0, 5
44, 3, 35, 0, 2
35, 1, 54, 0, 1
54, 3, 66, 0, 3
66, 3, 67, 0, 3
67, 1, 66, 0, 1
66, 3, 67, 0, 1
67, 1, 88, 0, 3
88, 1, 88, 0, 5
88, 1, 98, 0, 3
98, 3, 98, 10, 3
41, 3, 41, 0, 1
41, 3, 44, 0, 4
44, 3, 54, 0, 3
54, 3, 45, 0, 5
45, 1, 54, 0, 1
54, 3, 56, 0, 5
56, 1, 76, 0, 3
76, 1, 66, 0, 2
66, 3, 77, 0, 5
77, 1, 87, 0, 0
87, 3, 98, 0, 3
98, 3, 99, 0, 3
41, 3, 41, 0, 1
41, 3, 44, 0, 4
44, 3, 43, 0, 1
43, 3, 55, 0, 3
55, 1, 45, 0, 2
45, 1, 65, 0, 5
65, 3, 66, 0, 0
66, 3, 57, 0, 2
57, 1, 87, 0, 3
87, 3, 68, 0, 2
68, 1, 98, 0, 3
98, 3, 89, 0, 5
89, 1, 89, 10, 5
41, 3, 41, 0, 1
41, 3, 43, 0, 5
43, 3, 54, 0, 3
54, 3, 45, 0, 5
45, 1, 65, 0, 3
65, 3, 56, 0, 5
56, 1, 65, 0, 1
65, 3, 68, 0, 4
68, 1, 67, 0, 2
67, 1, 77, 0, 2
77, 1, 97, 0, 5
97, 3, 88, 0, 2
88, 1, 97, 0, 1
97, 3, 97, 10, 1
41, 3, 32, 0, 2
32, 1, 53, 0, 4
53, 3, 63, 0, 3
63, 3, 44, 0, 2
44, 3, 56, 0, 4
56, 1, 64, 0, 1
64, 3, 56, 0, 2
56, 1, 75, 0, 1
75, 3, 76, 0, 1
76, 1, 77, 0, 2
77, 1, 97, 0, 5
97, 3, 97, 0, 1
97, 3, 97, 10, 1
41, 3, 32, 0, 2
32, 1, 53, 0, 4
53, 3, 52, 0, 1
52, 3, 44, 0, 2
44, 3, 65, 0, 3
65, 3, 46, 0, 2
46, 1, 67, 0, 4
67, 1, 75, 0, 1
75, 3, 67, 0, 2
67, 1, 97, 0, 3
97, 3, 87, 0, 1
87, 3, 79, 0, 2
79, 2, 88, 0, 5
88, 1, 88, 0, 2
88, 1, 88, 0, 2
88, 1, 98, 0, 5
98, 3, 98, 10, 5
41, 3, 52, 0, 3
52, 3, 53, 0, 3
53, 3, 54, 0, 3
54, 3, 35, 0, 2
35, 1, 56, 0, 4
56, 1, 66, 0, 4
66, 3, 56, 0, 2
56, 1, 76, 0, 5
76, 1, 76, 0, 2
76, 1, 95, 0, 1
95, 3, 98, 0, 4
98, 3, 97, 0, 1
97, 3, 97, 10, 1
41, 3, 41, 0, 1
41, 3, 33, 0, 2
33, 1, 52, 0, 1
52, 3, 53, 0, 1
53, 3, 55, 0, 5
55, 1, 55, 0, 2
55, 1, 75, 0, 5
75, 3, 76, 0, 0
76, 1, 87, 0, 4
87, 3, 97, 0, 3
97, 3, 89, 0, 4
89, 1, 98, 0, 3
98, 3, 98, 10, 3
41, 3, 43, 0, 4
43, 3, 43, 0, 5
43, 3, 44, 0, 0
44, 3, 46, 0, 4
46, 1, 55, 0, 5
55, 1, 64, 0, 1
64, 3, 67, 0, 4
67, 1, 86, 0, 3
86, 3, 87, 0, 3
87, 3, 68, 0, 2
68, 1, 89, 0, 4
89, 1, 97, 0, 1
97, 3, 97, 10, 1
41, 3, 52, 0, 3
52, 3, 33, 0, 2
33, 1, 53, 0, 5
53, 3, 64, 0, 3
64, 3, 56, 0, 4
56, 1, 75, 0, 3
75, 3, 65, 0, 1
65, 3, 66, 0, 1
66, 3, 58, 0, 2
58, 1, 78, 0, 5
78, 1, 87, 0, 1
87, 3, 89, 0, 5
89, 1, 89, 10, 5
41, 3, 41, 0, 1
41, 3, 33, 0, 2
33, 1, 63, 0, 3
63, 3, 44, 0, 2
44, 3, 65, 0, 3
65, 3, 55, 0, 1
55, 1, 65, 0, 1
65, 3, 77, 0, 3
77, 1, 67, 0, 2
67, 1, 88, 0, 4
88, 1, 97, 0, 3
97, 3, 97, 0, 1
97, 3, 97, 10, 1
41, 3, 41, 0, 1
41, 3, 43, 0, 5
43, 3, 45, 0, 4
45, 1, 55, 0, 4
55, 1, 54, 0, 2
54, 3, 65, 0, 5
65, 3, 76, 0, 3
76, 1, 76, 0, 5
76, 1, 96, 0, 3
96, 3, 97, 0, 3
97, 3, 89, 0, 4
89, 1, 97, 0, 1
97, 3, 97, 10, 1
41, 3, 41, 0, 1
41, 3, 44, 0, 4
44, 3, 34, 0, 2
34, 1, 44, 0, 2
