-0.544, 0.000, 2, -0.558, 0.016, -1.0, 4
-0.558, 0.016, 2, -0.539, 0.003, -1.0, 1
-0.539, 0.003, 2, -0.542, 0.008, -1.0, 2
-0.542, 0.008, 2, -0.547, 0.020, -1.0, 4
-0.547, 0.020, 2, -0.532, 0.011, -1.0, 2
-0.532, 0.011, 2, -0.535, 0.022, -1.0, 4
-0.535, 0.022, 2, -0.538, 0.033, -1.0, 6
-0.538, 0.033, 2, -0.509, 0.014, -1.0, 2
-0.509, 0.014, 2, -0.500, 0.014, -1.0, 2
-0.500, 0.014, 2, -0.490, 0.015, -1.0, 2
-0.490, 0.015, 2, -0.473, 0.012, -1.0, 1
-0.473, 0.012, 2, -0.452, 0.001, -1.0, 3
-0.452, 0.001, 0, -0.477, 0.035, -1.0, 6
-0.477, 0.035, 2, -0.457, 0.025, -1.0, 4
-0.457, 0.025, 2, -0.411, -0.009, -1.0, 5
-0.411, -0.009, 0, -0.427, 0.014, -1.0, 2
-0.427, 0.014, 2, -0.402, -0.001, -1.0, 3
-0.402, -0.001, 0, -0.405, 0.008, -1.0, 0
-0.405, 0.008, 2, -0.397, 0.008, -1.0, 0
-0.397, 0.008, 2, -0.389, 0.008, -1.0, 0
-0.389, 0.008, 2, -0.381, 0.008, -1.0, 0
-0.381, 0.008, 2, -0.373, 0.008, -1.0, 0
-0.373, 0.008, 0, -0.368, 0.006, -1.0, 0
-0.368, 0.006, 0, -0.364, 0.004, -1.0, 0
-0.364, 0.004, 0, -0.353, -0.009, -1.0, 3
-0.353, -0.009, 0, -0.343, -0.021, -1.0, 5
-0.343, -0.021, 0, -0.371, 0.002, -1.0, 2
-0.371, 0.002, 0, -0.361, -0.015, -1.0, 3
-0.361, -0.015, 0, -0.358, -0.027, -1.0, 5
-0.358, -0.027, 0, -0.413, 0.016, -1.0, 6
-0.413, 0.016, 2, -0.396, -0.008, -1.0, 1
-0.396, -0.008, 0, -0.413, -0.006, -1.0, 2
-0.413, -0.006, 0, -0.401, -0.033, -1.0, 5
-0.401, -0.033, 0, -0.450, 0.000, -1.0, 4
-0.450, 0.000, 0, -0.477, 0.009, -1.0, 6
-0.477, 0.009, 2, -0.467, -0.015, -1.0, 1
-0.467, -0.015, 0, -0.510, 0.008, -1.0, 6
-0.510, 0.008, 2, -0.517, -0.002, -1.0, 4
-0.517, -0.002, 0, -0.509, -0.028, -1.0, 3
