41, 1, 51, 0, 0
51, 3, 52, 0, 0
52, 1, 62, 0, 0
62, 3, 63, 0, 0
63, 3, 64, 0, 0
64, 1, 74, 0, 0
74, 3, 76, 0, 4
76, 1, 84, 0, 3
84, 3, 85, 0, 3
85, 3, 77, 0, 1
77, 1, 87, 0, 1
87, 1, 96, 0, 3
96, 3, 97, 0, 3
97, 3, 97, 10, 3
41, 1, 51, 0, 0
51, 3, 52, 0, 0
52, 1, 62, 0, 0
62, 3, 63, 0, 0
63, 3, 64, 0, 0
64, 1, 75, 0, 4
75, 3, 76, 0, 4
76, 1, 86, 0, 4
86, 3, 87, 0, 4
87, 1, 96, 0, 2
96, 3, 87, 0, 1
87, 1, 97, 0, 5
97, 3, 99, 0, 4
41, 1, 51, 0, 0
51, 3, 52, 0, 0
52, 1, 62, 0, 0
62, 3, 63, 0, 0
63, 3, 64, 0, 0
64, 1, 84, 0, 2
84, 3, 75, 0, 5
75, 3, 76, 0, 0
76, 1, 85, 0, 3
85, 3, 88, 0, 4
88, 1, 98, 0, 4
98, 3, 99, 0, 4
41, 1, 51, 0, 0
51, 3, 52, 0, 0
52, 1, 62, 0, 0
62, 3, 63, 0, 0
63, 3, 64, 0, 0
64, 1, 64, 0, 1
64, 1, 85, 0, 4
85, 3, 95, 0, 2
95, 3, 96, 0, 2
96, 3, 97, 0, 2
97, 3, 78, 0, 1
78, 2, 77, 0, 1
77, 1, 96, 0, 3
96, 3, 99, 0, 4
41, 1, 51, 0, 0
51, 3, 52, 0, 0
52, 1, 62, 0, 0
62, 3, 63, 0, 0
63, 3, 64, 0, 0
64, 1, 75, 0, 4
75, 3, 75, 0, 5
75, 3, 66, 0, 1
66, 1, 85, 0, 3
85, 3, 86, 0, 3
86, 3, 98, 0, 2
98, 3, 99, 0, 2
41, 1, 51, 0, 0
51, 3, 52, 0, 0
52, 1, 62, 0, 0
62, 3, 63, 0, 0
63, 3, 64, 0, 0
64, 1, 84, 0, 2
84, 3, 76, 0, 4
76, 1, 95, 0, 2
95, 3, 87, 0, 4
87, 1, 96, 0, 2
96, 3, 96, 0, 3
96, 3, 98, 0, 5
98, 3, 98, 10, 5
41, 1, 51, 0, 0
51, 3, 52, 0, 0
52, 1, 62, 0, 0
62, 3, 63, 0, 0
63, 3, 64, 0, 0
64, 1, 73, 0, 3
73, 3, 85, 0, 2
85, 3, 66, 0, 1
66, 1, 85, 0, 3
85, 3, 97, 0, 2
97, 3, 87, 0, 3
87, 1, 97, 0, 3
97, 3, 97, 10, 3
41, 1, 51, 0, 0
51, 3, 52, 0, 0
52, 1, 62, 0, 0
62, 3, 63, 0, 0
63, 3, 64, 0, 0
64, 1, 84, 0, 2
84, 3, 65, 0, 1
65, 3, 66, 0, 1
66, 1, 96, 0, 2
96, 3, 77, 0, 1
77, 1, 87, 0, 1
87, 1, 97, 0, 5
97, 3, 98, 0, 0
98, 3, 98, 10, 0
41, 1, 51, 0, 0
51, 3, 52, 0, 0
52, 1, 62, 0, 0
62, 3, 63, 0, 0
63, 3, 64, 0, 0
64, 1, 73, 0, 3
73, 3, 85, 0, 2
85, 3, 76, 0, 5
76, 1, 87, 0, 4
87, 1, 96, 0, 2
96, 3, 97, 0, 2
97, 3, 88, 0, 1
88, 1, 99, 0, 4
41, 1, 51, 0, 0
51, 3, 52, 0, 0
52, 1, 62, 0, 0
62, 3, 63, 0, 0
63, 3, 64, 0, 0
64, 1, 64, 0, 1
64, 1, 83, 0, 3
83, 3, 85, 0, 5
85, 3, 96, 0, 2
96, 3, 77, 0, 1
77, 1, 98, 0, 4
98, 3, 98, 0, 2
98, 3, 98, 10, 2
41, 1, 51, 0, 0
51, 3, 52, 0, 0
52, 1, 62, 0, 0
62, 3, 63, 0, 0
63, 3, 64, 0, 0
64, 1, 73, 0, 3
73, 3, 65, 0, 1
65, 3, 86, 0, 2
86, 3, 76, 0, 3
76, 1, 77, 0, 1
77, 1, 98, 0, 4
98, 3, 97, 0, 3
97, 3, 97, 10, 3
41, 1, 51, 0, 0
51, 3, 52, 0, 0
52, 1, 62, 0, 0
62, 3, 63, 0, 0
63, 3, 64, 0, 0
64, 1, 64, 0, 1
64, 1, 74, 0, 1
74, 3, 86, 0, 4
86, 3, 86, 0, 5
86, 3, 87, 0, 0
87, 1, 96, 0, 3
96, 3, 97, 0, 3
97, 3, 97, 10, 3
41, 1, 51, 0, 0
51, 3, 52, 0, 0
52, 1, 62, 0, 0
62, 3, 63, 0, 0
63, 3, 64, 0, 0
64, 1, 84, 0, 2
84, 3, 65, 0, 1
65, 3, 77, 0, 4
77, 1, 87, 0, 4
87, 1, 86, 0, 1
86, 3, 96, 0, 3
96, 3, 98, 0, 2
98, 3, 98, 10, 2
41, 1, 51, 0, 0
51, 3, 52, 0, 0
52, 1, 62, 0, 0
62, 3, 63, 0, 0
63, 3, 64, 0, 0
64, 1, 64, 0, 1
64, 1, 85, 0, 4
85, 3, 84, 0, 3
84, 3, 86, 0, 5
86, 3, 77, 0, 1
77, 1, 87, 0, 1
87, 1, 98, 0, 4
98, 3, 99, 0, 4
41, 1, 51, 0, 0
51, 3, 52, 0, 0
52, 1, 62, 0, 0
62, 3, 63, 0, 0
63, 3, 64, 0, 0
64, 1, 74, 0, 0
74, 3, 65, 0, 1
65, 3, 77, 0, 4
77, 1, 76, 0, 1
76, 1, 97, 0, 4
97, 3, 87, 0, 1
87, 1, 97, 0, 5
97, 3, 98, 0, 2
98, 3, 98, 10, 2
41, 1, 51, 0, 0
51, 3, 52, 0, 0
52, 1, 62, 0, 0
62, 3, 63, 0, 0
