-0.018, -0.035, 0.035, -0.023, 0, -0.018, -0.231, 0.035, 0.281, 1.0
-0.018, -0.231, 0.035, 0.281, 1, -0.023, -0.036, 0.041, -0.000, 1.0
-0.023, -0.036, 0.041, -0.000, 0, -0.024, -0.232, 0.041, 0.305, 1.0
-0.024, -0.232, 0.041, 0.305, 1, -0.028, -0.037, 0.047, 0.025, 1.0
-0.028, -0.037, 0.047, 0.025, 0, -0.029, -0.233, 0.047, 0.332, 1.0
-0.029, -0.233, 0.047, 0.332, 1, -0.034, -0.039, 0.054, 0.055, 1.0
-0.034, -0.039, 0.054, 0.055, 1, -0.035, 0.156, 0.055, -0.220, 1.0
-0.035, 0.156, 0.055, -0.220, 0, -0.031, -0.040, 0.051, 0.089, 1.0
-0.031, -0.040, 0.051, 0.089, 1, -0.032, 0.154, 0.052, -0.187, 1.0
-0.032, 0.154, 0.052, -0.187, 0, -0.029, -0.042, 0.049, 0.122, 1.0
-0.029, -0.042, 0.049, 0.122, 1, -0.030, 0.153, 0.051, -0.155, 1.0
-0.030, 0.153, 0.051, -0.155, 0, -0.027, -0.043, 0.048, 0.153, 1.0
-0.027, -0.043, 0.048, 0.153, 1, -0.028, 0.151, 0.051, -0.124, 1.0
-0.028, 0.151, 0.051, -0.124, 0, -0.025, -0.045, 0.049, 0.184, 1.0
-0.025, -0.045, 0.049, 0.184, 1, -0.026, 0.150, 0.052, -0.093, 1.0
-0.026, 0.150, 0.052, -0.093, 0, -0.023, -0.046, 0.050, 0.216, 1.0
-0.023, -0.046, 0.050, 0.216, 1, -0.024, 0.148, 0.055, -0.061, 1.0
-0.024, 0.148, 0.055, -0.061, 0, -0.021, -0.047, 0.053, 0.249, 1.0
-0.021, -0.047, 0.053, 0.249, 1, -0.022, 0.147, 0.058, -0.027, 1.0
-0.022, 0.147, 0.058, -0.027, 1, -0.019, 0.341, 0.058, -0.300, 1.0
-0.019, 0.341, 0.058, -0.300, 0, -0.012, 0.145, 0.052, 0.010, 1.0
-0.012, 0.145, 0.052, 0.010, 1, -0.009, 0.340, 0.052, -0.266, 1.0
-0.009, 0.340, 0.052, -0.266, 0, -0.002, 0.144, 0.047, 0.043, 1.0
-0.002, 0.144, 0.047, 0.043, 1, 0.001, 0.338, 0.048, -0.235, 1.0
0.001, 0.338, 0.048, -0.235, 0, 0.007, 0.142, 0.043, 0.073, 1.0
0.007, 0.142, 0.043, 0.073, 1, 0.010, 0.337, 0.044, -0.206, 1.0
0.010, 0.337, 0.044, -0.206, 0, 0.017, 0.141, 0.040, 0.100, 1.0
0.017, 0.141, 0.040, 0.100, 1, 0.020, 0.336, 0.042, -0.180, 1.0
0.020, 0.336, 0.042, -0.180, 0, 0.027, 0.140, 0.039, 0.126, 1.0
0.027, 0.140, 0.039, 0.126, 1, 0.029, 0.335, 0.041, -0.154, 1.0
0.029, 0.335, 0.041, -0.154, 0, 0.036, 0.139, 0.038, 0.151, 1.0
0.036, 0.139, 0.038, 0.151, 1, 0.039, 0.333, 0.041, -0.129, 1.0
0.039, 0.333, 0.041, -0.129, 0, 0.046, 0.138, 0.039, 0.176, 1.0
0.046, 0.138, 0.039, 0.176, 1, 0.048, 0.332, 0.042, -0.104, 1.0
0.048, 0.332, 0.042, -0.104, 0, 0.055, 0.137, 0.040, 0.202, 1.0
0.055, 0.137, 0.040, 0.202, 1, 0.058, 0.331, 0.044, -0.078, 1.0
0.058, 0.331, 0.044, -0.078, 0, 0.064, 0.135, 0.042, 0.228, 1.0
0.064, 0.135, 0.042, 0.228, 1, 0.067, 0.330, 0.047, -0.051, 1.0
0.067, 0.330, 0.047, -0.051, 0, 0.074, 0.134, 0.046, 0.256, 1.0
0.074, 0.134, 0.046, 0.256, 1, 0.076, 0.329, 0.051, -0.022, 1.0
0.076, 0.329, 0.051, -0.022, 1, 0.083, 0.523, 0.051, -0.298, 1.0
0.083, 0.523, 0.051, -0.298, 0, 0.093, 0.327, 0.045, 0.010, 1.0
0.093, 0.327, 0.045, 0.010, 1, 0.100, 0.522, 0.045, -0.268, 1.0
0.100, 0.522, 0.045, -0.268, 0, 0.110, 0.326, 0.040, 0.039, 1.0
0.110, 0.326, 0.040, 0.039, 1, 0.117, 0.520, 0.040, -0.241, 1.0
0.117, 0.520, 0.040, -0.241, 0, 0.127, 0.325, 0.036, 0.064, 1.0
0.127, 0.325, 0.036, 0.064, 1, 0.134, 0.519, 0.037, -0.217, 1.0
0.134, 0.519, 0.037, -0.217, 1, 0.144, 0.714, 0.032, -0.498, 1.0
0.144, 0.714, 0.032, -0.498, 0, 0.158, 0.518, 0.023, -0.195, 1.0
0.158, 0.518, 0.023, -0.195, 0, 0.169, 0.323, 0.019, 0.104, 1.0
0.169, 0.323, 0.019, 0.104, 1, 0.175, 0.518, 0.021, -0.182, 1.0
0.175, 0.518, 0.021, -0.182, 0, 0.186, 0.322, 0.017, 0.117, 1.0
0.186, 0.322, 0.017, 0.117, 1, 0.192, 0.517, 0.019, -0.171, 1.0
0.192, 0.517, 0.019, -0.171, 0, 0.202, 0.322, 0.016, 0.128, 1.0
0.202, 0.322, 0.016, 0.128, 1, 0.209, 0.517, 0.019, -0.159, 1.0
0.209, 0.517, 0.019, -0.159, 0, 0.219, 0.321, 0.015, 0.139, 1.0
0.219, 0.321, 0.015, 0.139, 1, 0.226, 0.516, 0.018, -0.149, 1.0
0.226, 0.516, 0.018, -0.149, 0, 0.236, 0.321, 0.015, 0.150, 1.0
0.236, 0.321, 0.015, 0.150, 1, 0.242, 0.516, 0.018, -0.138, 1.0
0.242, 0.516, 0.018, -0.138, 0, 0.253, 0.320, 0.015, 0.160, 1.0
0.253, 0.320, 0.015, 0.160, 1, 0.259, 0.515, 0.019, -0.128, 1.0
0.259, 0.515, 0.019, -0.128, 0, 0.269, 0.320, 0.016, 0.171, 1.0
0.269, 0.320, 0.016, 0.171, 1, 0.276, 0.515, 0.019, -0.117, 1.0
0.276, 0.515, 0.019, -0.117, 0, 0.286, 0.319, 0.017, 0.182, 1.0
0.286, 0.319, 0.017, 0.182, 1, 0.292, 0.514, 0.021, -0.105, 1.0
0.292, 0.514, 0.021, -0.105, 0, 0.303, 0.319, 0.019, 0.194, 1.0
0.303, 0.319, 0.019, 0.194, 1, 0.309, 0.514, 0.022, -0.093, 1.0
0.309, 0.514, 0.022, -0.093, 0, 0.319, 0.318, 0.021, 0.207, 1.0
0.319, 0.318, 0.021, 0.207, 1, 0.326, 0.513, 0.025, -0.079, 1.0
0.326, 0.513, 0.025, -0.079, 0, 0.336, 0.318, 0.023, 0.221, 1.0
0.336, 0.318, 0.023, 0.221, 1, 0.342, 0.512, 0.028, -0.064, 1.0
