-0.478, 0.000, 0, -0.460, -0.021, -1.0, 5
-0.460, -0.021, 0, -0.487, 0.002, -1.0, 2
-0.487, 0.002, 2, -0.464, -0.022, -1.0, 5
-0.464, -0.022, 0, -0.513, 0.022, -1.0, 6
-0.513, 0.022, 0, -0.517, 0.020, -1.0, 6
-0.517, 0.020, 0, -0.498, -0.006, -1.0, 0
-0.498, -0.006, 0, -0.485, -0.027, -1.0, 5
-0.485, -0.027, 0, -0.518, -0.003, -1.0, 2
-0.518, -0.003, 2, -0.510, -0.017, -1.0, 3
-0.510, -0.017, 0, -0.533, -0.003, -1.0, 2
-0.533, -0.003, 2, -0.541, -0.002, -1.0, 2
-0.541, -0.002, 1, -0.523, -0.027, -1.0, 5
-0.523, -0.027, 0, -0.541, -0.018, -1.0, 3
-0.541, -0.018, 0, -0.559, -0.009, -1.0, 0
-0.559, -0.009, 1, -0.593, 0.017, -1.0, 6
-0.593, 0.017, 1, -0.601, 0.017, -1.0, 6
-0.601, 0.017, 1, -0.584, -0.008, -1.0, 0
-0.584, -0.008, 1, -0.616, 0.018, -1.0, 6
-0.616, 0.018, 1, -0.588, -0.017, -1.0, 3
-0.588, -0.017, 0, -0.630, 0.018, -1.0, 6
-0.630, 0.018, 1, -0.611, -0.006, -1.0, 1
-0.611, -0.006, 1, -0.623, -0.001, -1.0, 2
-0.623, -0.001, 1, -0.638, 0.010, -1.0, 4
-0.638, 0.010, 1, -0.626, -0.004, -1.0, 1
-0.626, -0.004, 1, -0.646, 0.011, -1.0, 4
-0.646, 0.011, 1, -0.624, -0.013, -1.0, 3
-0.624, -0.013, 0, -0.627, -0.013, -1.0, 3
-0.627, -0.013, 0, -0.640, -0.002, -1.0, 1
-0.640, -0.002, 1, -0.642, -0.001, -1.0, 1
-0.642, -0.001, 1, -0.660, 0.013, -1.0, 4
-0.660, 0.013, 1, -0.661, 0.014, -1.0, 4
-0.661, 0.014, 1, -0.625, -0.020, -1.0, 5
-0.625, -0.020, 0, -0.660, 0.015, -1.0, 4
-0.660, 0.015, 1, -0.659, 0.016, -1.0, 4
-0.659, 0.016, 1, -0.647, 0.007, -1.0, 2
-0.647, 0.007, 1, -0.639, 0.004, -1.0, 1
-0.639, 0.004, 1, -0.626, -0.006, -1.0, 3
-0.626, -0.006, 1, -0.647, 0.019, -1.0, 4
-0.647, 0.019, 1, -0.627, 0.005, -1.0, 0
-0.627, 0.005, 1, -0.646, 0.031, -1.0, 6
-0.646, 0.031, 2, -0.593, -0.012, -1.0, 5
-0.593, -0.012, 0, -0.586, -0.013, -1.0, 5
-0.586, -0.013, 0, -0.579, -0.013, -1.0, 5
-0.579, -0.013, 0, -0.592, 0.007, -1.0, 0
-0.592, 0.007, 1, -0.590, 0.012, -1.0, 2
-0.590, 0.012, 1, -0.577, 0.008, -1.0, 1
-0.577, 0.008, 1, -0.585, 0.023, -1.0, 4
-0.585, 0.023, 0, -0.562, 0.007, -1.0, 0
-0.562, 0.007, 1, -0.555, 0.008, -1.0, 0
-0.555, 0.008, 1, -0.537, -0.002, -1.0, 3
-0.537, -0.002, 2, -0.518, -0.011, -1.0, 5
-0.518, -0.011, 0, -0.545, 0.023, -1.0, 4
-0.545, 0.023, 0, -0.522, 0.008, -1.0, 1
-0.522, 0.008, 1, -0.515, 0.008, -1.0, 1
-0.515, 0.008, 1, -0.534, 0.032, -1.0, 6
-0.534, 0.032, 0, -0.508, 0.011, -1.0, 2
-0.508, 0.011, 1, -0.502, 0.011, -1.0, 2
-0.502, 0.011, 1, -0.491, 0.007, -1.0, 1
-0.491, 0.007, 2, -0.500, 0.021, -1.0, 4
-0.500, 0.021, 0, -0.480, 0.005, -1.0, 0
-0.480, 0.005, 2, -0.475, 0.006, -1.0, 0
-0.475, 0.006, 2, -0.467, 0.007, -1.0, 1
-0.467, 0.007, 2, -0.486, 0.032, -1.0, 6
-0.486, 0.032, 0, -0.461, 0.010, -1.0, 2
-0.461, 0.010, 2, -0.475, 0.031, -1.0, 6
-0.475, 0.031, 0, -0.435, -0.006, -1.0, 3
-0.435, -0.006, 0, -0.442, 0.004, -1.0, 1
-0.442, 0.004, 0, -0.431, -0.009, -1.0, 3
-0.431, -0.009, 0, -0.457, 0.015, -1.0, 4
-0.457, 0.015, 2, -0.457, 0.015, -1.0, 4
-0.457, 0.015, 2, -0.466, 0.025, -1.0, 6
-0.466, 0.025, 0, -0.442, -0.001, -1.0, 0
-0.442, -0.001, 0, -0.470, 0.022, -1.0, 6
-0.470, 0.022, 0, -0.475, 0.021, -1.0, 6
-0.475, 0.021, 0, -0.446, -0.016, -1.0, 3
-0.446, -0.016, 0, -0.478, 0.008, -1.0, 4
-0.478, 0.008, 2, -0.495, 0.018, -1.0, 6
-0.495, 0.018, 0, -0.468, -0.018, -1.0, 3
-0.468, -0.018, 0, -0.488, -0.010, -1.0, 0
-0.488, -0.010, 0, -0.479, -0.031, -1.0, 5
-0.479, -0.031, 0, -0.510, -0.011, -1.0, 1
-0.510, -0.011, 0, -0.539, 0.002, -1.0, 4
-0.539, 0.002, 1, -0.536, -0.012, -1.0, 1
-0.536, -0.012, 0, -0.541, -0.024, -1.0, 3
-0.541, -0.024, 0, -0.571, -0.010, -1.0, 2
-0.571, -0.010, 1, -0.606, 0.010, -1.0, 6
-0.606, 0.010, 1, -0.575, -0.034, -1.0, 5
-0.575, -0.034, 0, -0.609, -0.015, -1.0, 0
-0.609, -0.015, 0, -0.649, 0.010, -1.0, 6
-0.649, 0.010, 1, -0.628, -0.024, -1.0, 3
-0.628, -0.024, 0, -0.633, -0.034, -1.0, 5
-0.633, -0.034, 0, -0.682, 0.001, -1.0, 4
-0.682, 0.001, 1, -0.680, -0.012, -1.0, 1
-0.680, -0.012, 0, -0.693, -0.012, -1.0, 1
-0.693, -0.012, 0, -0.706, -0.012, -1.0, 1
-0.706, -0.012, 0, -0.719, -0.012, -1.0, 1
-0.719, -0.012, 0, -0.737, -0.007, -1.0, 2
-0.737, -0.007, 0, -0.759, 0.003, -1.0, 4
-0.759, 0.003, 1, -0.744, -0.020, -1.0, 3
-0.744, -0.020, 0, -0.789, 0.015, -1.0, 6
-0.789, 0.015, 2, -0.771, -0.007, -1.0, 0
-0.771, -0.007, 0, -0.776, -0.005, -1.0, 1
-0.776, -0.005, 0, -0.808, 0.019, -1.0, 6
-0.808, 0.019, 2, -0.786, -0.003, -1.0, 0
-0.786, -0.003, 0, -0.778, -0.012, -1.0, 3
-0.778, -0.012, 0, -0.804, 0.014, -1.0, 4
-0.804, 0.014, 2, -0.778, -0.009, -1.0, 3
-0.778, -0.009, 0, -0.776, -0.008, -1.0, 3
-0.776, -0.008, 0, -0.763, -0.017, -1.0, 5
-0.763, -0.017, 0, -0.759, -0.016, -1.0, 5
-0.759, -0.016, 0, -0.800, 0.029, -1.0, 6
-0.800, 0.029, 2, -0.757, -0.003, -1.0, 3
-0.757, -0.003, 0, -0.750, -0.002, -1.0, 3
-0.750, -0.002, 0, -0.751, 0.008, -1.0, 0
-0.751, 0.008, 1, -0.740, 0.011, -1.0, 1
-0.740, 0.011, 2, -0.709, -0.007, -1.0, 5
-0.709, -0.007, 0, -0.716, 0.013, -1.0, 0
-0.716, 0.013, 2, -0.725, 0.040, -1.0, 6
-0.725, 0.040, 2, -0.663, -0.002, -1.0, 5
-0.663, -0.002, 1, -0.663, 0.020, -1.0, 1
-0.663, 0.020, 2, -0.668, 0.046, -1.0, 6
-0.668, 0.046, 2, -0.645, 0.048, -1.0, 6
-0.645, 0.048, 2, -0.576, 0.004, -1.0, 5
-0.576, 0.004, 1, -0.576, 0.030, -1.0, 2
-0.576, 0.030, 0, -0.572, 0.049, -1.0, 6
-0.572, 0.049, 2, -0.546, 0.050, -1.0, 6
-0.546, 0.050, 2, -0.510, 0.041, -1.0, 4
-0.510, 0.041, 2, -0.458, 0.017, -1.0, 3
-0.458, 0.017, 0, -0.432, 0.016, -1.0, 3
-0.432, 0.016, 2, -0.406, 0.016, -1.0, 3
-0.406, 0.016, 0, -0.381, 0.014, -1.0, 3
-0.381, 0.014, 0, -0.394, 0.047, -1.0, 6
-0.394, 0.047, 2, -0.371, 0.047, -1.0, 6
-0.371, 0.047, 2, -0.304, 0.002, -1.0, 5
-0.304, 0.002, 0, -0.285, -0.000, -1.0, 5
-0.285, -0.000, 0, -0.287, 0.018, -1.0, 1
-0.287, 0.018, 0, -0.253, -0.006, -1.0, 5
-0.253, -0.006, 0, -0.266, 0.017, -1.0, 2
-0.266, 0.017, 0, -0.242, -0.001, -1.0, 3
-0.242, -0.001, 0, -0.261, 0.021, -1.0, 4
-0.261, 0.021, 0, -0.248, 0.008, -1.0, 2
-0.248, 0.008, 0, -0.232, -0.010, -1.0, 3
-0.232, -0.010, 0, -0.270, 0.023, -1.0, 6
-0.270, 0.023, 0, -0.230, -0.025, -1.0, 5
-0.230, -0.025, 0, -0.283, 0.017, -1.0, 6
-0.283, 0.017, 0, -0.274, -0.006, -1.0, 2
-0.274, -0.006, 0, -0.262, -0.034, -1.0, 5
-0.262, -0.034, 0, -0.314, -0.001, -1.0, 4
-0.314, -0.001, 0, -0.318, -0.019, -1.0, 0
-0.318, -0.019, 0, -0.344, -0.016, -1.0, 2
-0.344, -0.016, 0, -0.361, -0.023, -1.0, 1
-0.361, -0.023, 0, -0.388, -0.026, -1.0, 0
-0.388, -0.026, 0, -0.416, -0.028, -1.0, 0
-0.416, -0.028, 0, -0.450, -0.025, -1.0, 2
-0.450, -0.025, 0, -0.456, -0.051, -1.0, 5
-0.456, -0.051, 0, -0.514, -0.027, -1.0, 2
-0.514, -0.027, 0, -0.547, -0.029, -1.0, 2
-0.547, -0.029, 0, -0.582, -0.029, -1.0, 2
-0.582, -0.029, 0, -0.611, -0.034, -1.0, 1
-0.611, -0.034, 0, -0.652, -0.030, -1.0, 2
-0.652, -0.030, 0, -0.663, -0.055, -1.0, 5
-0.663, -0.055, 0, -0.733, -0.020, -1.0, 4
-0.733, -0.020, 0, -0.768, -0.020, -1.0, 4
-0.768, -0.020, 0, -0.777, -0.044, -1.0, 3
-0.777, -0.044, 0, -0.820, -0.033, -1.0, 1
-0.820, -0.033, 0, -0.853, -0.032, -1.0, 1
-0.853, -0.032, 0, -0.910, -0.007, -1.0, 6
-0.910, -0.007, 0, -0.914, -0.029, -1.0, 1
-0.914, -0.029, 0, -0.944, -0.029, -1.0, 0
-0.944, -0.029, 0, -0.987, -0.013, -1.0, 4
-0.987, -0.013, 0, -0.978, -0.046, -1.0, 5
-0.978, -0.046, 0, -1.028, -0.020, -1.0, 2
-1.028, -0.020, 0, -1.046, -0.023, -1.0, 0
-1.046, -0.023, 0, -1.093, 0.003, -1.0, 6
-1.093, 0.003, 0, -1.093, -0.015, -1.0, 2
-1.093, -0.015, 0, -1.132, 0.006, -1.0, 6
-1.132, 0.006, 0, -1.123, -0.016, -1.0, 1
-1.123, -0.016, 0, -1.130, -0.026, -1.0, 3
-1.130, -0.026, 0, -1.155, -0.014, -1.0, 0
-1.155, -0.014, 0, -1.168, -0.013, -1.0, 0
-1.168, -0.013, 0, -1.178, -0.011, -1.0, 1
-1.178, -0.011, 0, -1.190, -0.010, -1.0, 0
-1.190, -0.010, 0, -1.204, -0.004, -1.0, 2
-1.204, -0.004, 0, -1.215, 0.015, -1.0, 4
-1.215, 0.015, 2, -1.212, 0.018, -1.0, 4
-1.212, 0.018, 2, -1.189, 0.007, -1.0, 1
-1.189, 0.007, 0, -1.182, 0.008, -1.0, 0
-1.182, 0.008, 0, -1.198, 0.034, -1.0, 6
-1.198, 0.034, 2, -1.161, 0.012, -1.0, 0
-1.161, 0.012, 2, -1.145, 0.016, -1.0, 0
-1.145, 0.016, 2, -1.141, 0.034, -1.0, 4
-1.141, 0.034, 2, -1.094, 0.013, -1.0, 3
-1.094, 0.013, 2, -1.068, 0.016, -1.0, 3
-1.068, 0.016, 2, -1.073, 0.055, -1.0, 6
-1.073, 0.055, 2, -1.015, 0.033, -1.0, 0
-1.015, 0.033, 2, -0.978, 0.038, -1.0, 1
-0.978, 0.038, 0, -0.931, 0.028, -1.0, 3
-0.931, 0.028, 2, -0.879, 0.021, -1.0, 5
-0.879, 0.021, 2, -0.860, 0.050, -1.0, 2
-0.860, 0.050, 2, -0.807, 0.048, -1.0, 0
-0.807, 0.048, 2, -0.755, 0.052, -1.0, 1
-0.523, 0.000, 2, -0.512, -0.009, -1.0, 3
-0.512, -0.009, 0, -0.522, -0.000, -1.0, 0
-0.522, -0.000, 2, -0.526, 0.006, -1.0, 2
-0.526, 0.006, 1, -0.525, 0.006, -1.0, 2
-0.525, 0.006, 1, -0.509, -0.009, -1.0, 3
-0.509, -0.009, 0, -0.499, -0.020, -1.0, 5
-0.499, -0.020, 0, -0.525, 0.004, -1.0, 2
-0.525, 0.004, 1, -0.536, 0.014, -1.0, 4
-0.536, 0.014, 0, -0.549, 0.023, -1.0, 6
-0.549, 0.023, 0, -0.526, -0.002, -1.0, 1
-0.526, -0.002, 2, -0.544, 0.013, -1.0, 4
-0.544, 0.013, 1, -0.536, 0.003, -1.0, 2
-0.536, 0.003, 1, -0.532, -0.001, -1.0, 1
-0.532, -0.001, 1, -0.560, 0.023, -1.0, 6
-0.560, 0.023, 0, -0.563, 0.022, -1.0, 6
-0.563, 0.022, 0, -0.567, 0.021, -1.0, 6
-0.567, 0.021, 0, -0.547, -0.005, -1.0, 0
-0.547, -0.005, 1, -0.531, -0.025, -1.0, 5
-0.531, -0.025, 0, -0.571, 0.010, -1.0, 4
-0.571, 0.010, 1, -0.551, -0.015, -1.0, 3
-0.551, -0.015, 0, -0.572, -0.001, -1.0, 2
-0.572, -0.001, 1, -0.598, 0.020, -1.0, 6
-0.598, 0.020, 1, -0.577, -0.004, -1.0, 1
-0.577, -0.004, 1, -0.562, -0.025, -1.0, 5
-0.562, -0.025, 0, -0.603, 0.010, -1.0, 4
-0.603, 0.010, 1, -0.592, -0.005, -1.0, 0
-0.592, -0.005, 1, -0.597, -0.004, -1.0, 0
-0.597, -0.004, 1, -0.625, 0.021, -1.0, 6
-0.625, 0.021, 1, -0.593, -0.013, -1.0, 3
-0.593, -0.013, 0, -0.587, -0.024, -1.0, 5
-0.587, -0.024, 0, -0.626, 0.011, -1.0, 4
-0.626, 0.011, 1, -0.604, -0.013, -1.0, 3
-0.604, -0.013, 0, -0.618, -0.004, -1.0, 0
-0.618, -0.004, 1, -0.620, -0.002, -1.0, 1
-0.620, -0.002, 1, -0.638, 0.013, -1.0, 4
-0.638, 0.013, 1, -0.639, 0.014, -1.0, 4
-0.639, 0.014, 1, -0.630, 0.004, -1.0, 2
-0.630, 0.004, 1, -0.630, 0.005, -1.0, 2
-0.630, 0.005, 1, -0.604, -0.019, -1.0, 5
-0.604, -0.019, 0, -0.614, -0.009, -1.0, 3
-0.614, -0.009, 0, -0.638, 0.015, -1.0, 4
-0.638, 0.015, 1, -0.612, -0.009, -1.0, 3
-0.612, -0.009, 0, -0.627, 0.006, -1.0, 2
-0.627, 0.006, 1, -0.625, 0.006, -1.0, 2
-0.625, 0.006, 1, -0.608, -0.008, -1.0, 3
-0.608, -0.008, 1, -0.595, -0.017, -1.0, 5
-0.595, -0.017, 0, -0.613, 0.003, -1.0, 0
-0.613, 0.003, 1, -0.614, 0.008, -1.0, 2
-0.614, 0.008, 1, -0.605, 0.005, -1.0, 1
-0.605, 0.005, 1, -0.616, 0.019, -1.0, 4
-0.616, 0.019, 1, -0.586, -0.005, -1.0, 3
